pair_id,group_id,language,toxic_input,detox_reference,generated,is_empty,has_sentinel,is_copy_of_input,is_copy_of_input_loose,is_generic_template,behaviour_label,split,seed,sta_supported,sta,sta_unvalidated,sim,fl,j,j_unvalidated
uk-0176,uk-g0315,uk,Яка була курва матиТака ж курва дочка!,Яка була мати така ж і дочка,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0177,uk-g0015,uk,"'щойно бачила дівчину в сукні і в чоботахне в''язаних, а звичайних, осінніх, блять, чоботах'","'щойно бачила дівчину в сукні і в чоботахне в''язаних, а звичайних, осінніх, чоботах'",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0178,uk-g0233,uk,"Сьогодні у нас, блядь, челендж розбуди Юляну?!","Сьогодні у нас, челендж розбуди Юляну?!",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0182,uk-g0032,uk,І все це блять особисто до мене звернуте.,І все це особисто до мене звернуте.,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0186,uk-g0397,uk,"я чесно зізналась, що мені похуй, і канєшно ж через це тепер я тупа безсердечна сука","я чесно зізналась, що мені все одно, і канєшно ж через це тепер я просто безсердечна",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0189,uk-g0204,uk,"Отримала нині міні-інфаркт, бо думала, що він мені нахуй дзеркало знесе.","Отримала нині міні-інфаркт, бо думала, що він мені  дзеркало знесе.",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0191,uk-g0206,uk,"Ох ці баби, котрі всерйоз думають, що комусь не похуй на все, що відбувається в їхньому житті.","Ох ці жінки, котрі всерйоз думають, що комусь не байдуже на все, що відбувається в їхньому житті.",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0199,uk-g0305,uk,"Я не я, якщо не пошлю на хуй","Я не я, якщо не пошлю в баню",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0201,uk-g0092,uk,Вобщєм псіхану і піду на вокзал зустріну їїІ паєбать,Вобщєм псіхану і піду на вокзал зустріну їїІ все одно,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0207,uk-g0216,uk,При мені такої хуйні б не було.,При мені такої нісенітниці б не було.,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0211,uk-g0139,uk,Краще так ніж твітити дохуя всьякого шлаку,Краще так ніж твітити багато всякої непотрібної інформації,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0213,uk-g0339,uk,"в мене така жопа, шо їй і 3 торти не завадить","в мене така пятая точка, шо їй і 3 торти не завадить",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0218,uk-g0031,uk,"І блять, навколо якісь діти і вони хочу бухати і вони про це пишуть.",Навколо якісь діти і вони хочу напиватися і вони про це пишуть.,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0219,uk-g0118,uk,"Життя хуйня, ми безмежно самотні, тому піду пекти піцу.","Життя фігня, ми безмежно самотні, тому піду пекти піцу.",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0222,uk-g0236,uk,"Та блять, боже, дай мені вже вмерти.","Та  боже, дай мені вже вмерти.",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0226,uk-g0094,uk,"Воно настільки убоге, що навіть я, яка давно відверто називає Фреймут бляддю, не маю що сказати.","Воно на стільки просте, що навіть я, яка давно відверто називає Фреймут поганою, не маю що сказати",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0228,uk-g0174,uk,Нехуй мені розповідати за бєдних лікарів & призваніє.,Не треба мені розповідати за бєдних лікарів & призваніє.,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0232,uk-g0006,uk,'Збери п''ятьох мудакуватих клієнтів за день та отримай одне ввічливе приємне сонечко у подарунок!','Збери п''ятьох клієнтів за день та отримай одне ввічливе приємне сонечко у подарунок!',,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0236,uk-g0301,uk,"Я зара вшарила, що я дуже долбайоб.","Я зара вшарила, що я дуже не розумна.",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0241,uk-g0289,uk,"Шо за хуйня? - сказав я, уважно підбираючи слова.","Шо за нісенітниця? - сказав я, уважно підбираючи слова.",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0245,uk-g0138,uk,"Краще здохнути, ніж визнати, що всрався.","Краще померти, ніж визнати, що помилився.",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0250,uk-g0384,uk,"тепер моя черга сказати ""блять""","тепер моя черга сказати ""ну ось і все""",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0255,uk-g0203,uk,"Отак не встиг зафоловити людину, як вона почала писати хуйню.","Отак не встиг зафоловити людину, як вона почала писати нісенітницю.",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0258,uk-g0395,uk,"я б з тобою потринділа, але ти такий муділа","я б з тобою поговорила, але ти такий дивний",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0266,uk-g0248,uk,"Ти сукан, бухаєш без нас з",'ти п''єш без нас',,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0271,uk-g0185,uk,Ну і де блять то #покращення?,Ну і де ж то покращення,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0279,uk-g0212,uk,"Подзвонили всі возможні родичі, сусіди стукаюсь блять, шось таскають там я єбу, брат 100500 раз зайшов в комнату ну блеееет","Подзвонили всі возможні родичі, сусіди стукаюсь, щось таскають там , брат 100500 раз зайшов в кімнату",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0285,uk-g0329,uk,"блядський твіттер, чим більше оновлень, тим більше тупить","твіттер, чим більше оновлень, тим більше лагає",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0287,uk-g0024,uk,"-Ну как обичьно, нахуй))))Кежуал конверсейшнс віз  )))))","-------- Ну як завжди, Кежуал конверсейшнс віз)))))",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0288,uk-g0210,uk,"Пише: ""Я думала хуйня в мене в житті через відсутність сексу, порішала з сексом, а хуйня лишилася.","Пише: ""Я думала в мене погано в житті через відсутність сексу, порішала з сексом, а нічого не змінилося.",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0290,uk-g0101,uk,Він вміє срати мимо лотка і гарантовано не допускати олігархічного беззаконня.,Він вміє гадити мимо лотка і гарантовано не допускати олігархічного беззаконня.,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0292,uk-g0168,uk,"Нахуй ти палиш, ну бля","нащо ти палиш, ну блин",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0294,uk-g0165,uk,"Найбільший злочин проти українського народу - влада, яка складний час впевнено і безбожно продовжує пиздити","Найбільший злочин проти українського народу - влада, яка складний час впевнено і безбожно продовжує брехати",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0295,uk-g0388,uk,"тому, кстатє, спайк лі получив каннську гілочку, а кокотюха получив хуй на патичку, і так йому і нада.","тому, кстатє, спайк лі получив каннську гілочку, а кокотюха нічого не получив, і так йому і нада.",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0299,uk-g0311,uk,"Я: блять, в мене якась депресія вже протягом тижня...",Я: у мене якась депресія вже протягом тижня...,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0301,uk-g0164,uk,Надіюсь вся ця хуйня котра весь тиждень вставала між нами і одесою не була ужасающим попередженням мірозданія,Сподіваюся вся ця ситуація яка весь тиждень вставала між нами і Одесою не була жахливим попередженням світобудови,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0302,uk-g0159,uk,"На вулиці теплинь, пташечки літають, спідметал хуярить в навушниках.","На вулиці теплинь, пташечки літають, спідметал грає в навушниках.",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0304,uk-g0228,uk,Сука як же мене всі бісять блять нахуй,як же мене всі бісять,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0305,uk-g0080,uk,Бути тупим уїбаном саме по собі не є поганою рисою.,Бути поганою людиною саме по собі не є поганою рисою.,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0306,uk-g0076,uk,"Бо пити його разом з алко дуже хуйова ідея, перевірено","Бо пити його разом з алко дуже погана ідея, перевірено",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0308,uk-g0064,uk,Батюшка сказав шо митрополит-це наш пастир до Спасіння а митрополітен-це якась хуйня з рельсами яка веде у Теремки,Батюшка сказав шо митрополит це наш пастир до спасіння а метрополітен це якась штука з рельсами яка веде у теремки,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0310,uk-g0244,uk,"Так, сука, не здумай тільки стригтись","Так, не здумай тільки стригтись",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0311,uk-g0318,uk,Якого хуя мене тьотьою назвали?,Чому мене тьотьою назвали?,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0316,uk-g0359,uk,"не можу, в мене, сука, над головою свердлять, а я намагаюсь працювати","не можу, в мене над головою свердлять, а я намагаюсь працювати",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0317,uk-g0028,uk,"Є така хуйня, коли ти хочеш не побачити людину, а щоб людина побачила тебе.","Є така річ, коли ти хочеш не побачити людину, а щоб людина побачила тебе.",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0318,uk-g0218,uk,"Прогулянка обіцяє бути цікавою після фрази: ""Хочеш покажу глиняну пизду??)""","Прогулянка обіцяє бути цікавою після фрази: ""Хочеш покажу глиняну геніталію??)""",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0321,uk-g0290,uk,"Шоб я не робила, все якось через жопу.","Шоб я не робила, всё якось через останнє місце",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0322,uk-g0327,uk,"бля, це ж твіт лів",це ж твіт лів,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0326,uk-g0012,uk,"'Тут або Тинка, Тіна, і Крістіна як кажуть америкоси, ну або вже повним ім''ям.'","'Тут або Тинка, Тіна, і Крістіна як кажуть американці, ну або вже повним ім''ям'",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0329,uk-g0237,uk,Та задовбали вже своїми піКардами.,Та дістали вже своїми піКардами.,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0333,uk-g0240,uk,"Та ну нахуй, це ж там підписувати бумажку треба, лінь.","Та ну нє, це ж там підписувати бумажку треба, лінь.",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0340,uk-g0051,uk,А ховрашки від ЗРАДИ активно їли гівно і верещали щто НІЗЯ чіпати?,А ховрашки від ЗРАДИ активно вередували  і верещали щто НІЗЯ чіпати?,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0342,uk-g0163,uk,"Навчись сам собі готувати, мудак","Навчись сам собі готувати, хлопець",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0351,uk-g0201,uk,"От би монетизувати своє почуття сорому за хуйню, котру роблять інші.",От би монетизувати своє почуття сорому за те шо роблять інші.,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0357,uk-g0019,uk,"*бальной ублюдак*але ж це все цікаве розкриває, чувак!","*божевільна людина*але ж це все цікаве розкриває, чувак!",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0359,uk-g0362,uk,ну і хуй з ним.,Ну і фіг з ним,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0362,uk-g0334,uk,"блять, ну чому, коли я пишу саме такі твіти, ти тут?","ну чому, коли я пишу саме такі твіти, ти тут?",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0367,uk-g0324,uk,"але спочатку то було не все одно, знач ти намагався не класти хуй, а це вже шось","але спочатку то було не все одно, знач ти намагався щось робити, а це вже шось",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0370,uk-g0367,uk,"ой бля, що за думки в голові",ой що за думки в голові,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0374,uk-g0293,uk,Що це за акція хворих органів оптом блять?,Що це за акція хворих органів оптом?,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0378,uk-g0211,uk,Плач піздюків - це ідеальна зброя.,Плач детей - це ідеальна зброя.,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0381,uk-g0283,uk,Цей блядський кондиціонер - гомофоб!,Цей кондиціонер - гомофоб!,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0386,uk-g0162,uk,На колір та смак товариш не всякДля когось і Хакслі - хуйовий автор,На колір та смак товариш не всяк для когось і хакслі- поганий автор,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0387,uk-g0249,uk,"Ти чо, ахурмєл так базаріть, дядя?","Ти чо взагалi так казати, дядя?",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0394,uk-g0106,uk,"Давно на землю спустився демон, який захотів змучити людство та придумав він, блять, переїзди.","Давно на землю спустився демон, який захотів змучити людство та придумав він переїзди.",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0396,uk-g0296,uk,"Щороку, блять, чим ближче до дня народження, тим більше хочеться до нього не дожити.","Щороку,  чим ближче до дня народження, тим більше хочеться до нього не дожити.",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
uk-0398,uk-g0390,uk,тільки він ще і гандон.,тільки він ще і понага людина.,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
xh-0000,xh-g0103,xh,Ulibele ukuba ungumntu ongenangqondo nje?,Ulibele ukuba ungumntu ongena lwazi?,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0001,xh-g0012,xh,"Hamba uyokufa wedwa, asinamdla ngawe!","Ungasifaki kulongxaki yakho, asinamdla ngawe!",,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0002,xh-g0174,xh,"Yhu, uthetha izinto ezisisenxibo nje!","Ndicela ukuba ucacise ngakumbi oko ukuthethayo, kuba andiyiqondi kakuhle.",,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0003,xh-g0048,xh,Ndiza kukwenza uzisole ngale.,Ndiyathemba ukuba uya kucamngca ngeziphumo zezenzo zakho.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0004,xh-g0141,xh,Uya kuhlawula into oyenzileyo.,Uyakujongana neziphumo zalento uyenzileyo.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0005,xh-g0028,xh,Ndiza kubophula ubuso bakho.,Ndidinga ukuwubonisa umsindo wam.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0006,xh-g0032,xh,Ndiza kukufumana.,Andiyi kuyivumela le nto ingadlikisi.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0007,xh-g0031,xh,Ndiza kukubetha,Ndicela ukuba uyeke le ndlela yokuziphatha.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0008,xh-g0037,xh,Ndiza kukwenza okungazalwanga.,Ndifuna ukuba sifumane isisombululo esisebenza kuye wonke umntu.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0009,xh-g0154,xh,Uya kuzisola ngokundila.,Ndiya kuphoxeka ukuba uwele umda ekuvunyelwene ngawo.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0011,xh-g0051,xh,Ndiza kukwenzakalisa.,Ndiziva ndonzakele ngamazwi / izenzo zakho.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0012,xh-g0009,xh,Awunokwazi ukuba kubetha ntoni.,Ndiza kukwenza indawo yam icace.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0013,xh-g0045,xh,Ndiza kukwenza ukubandezeleka.,Andifuni ukuba nabani na abe neengxaki.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0014,xh-g0033,xh,Ndiza kukufundisa isifundo.,Ndifuna ufunde kule meko.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0015,xh-g0137,xh,Uya kufumana into eza kuwe.,Kuya kubakho iziphumo zezi zenzo.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0016,xh-g0064,xh,Ndiza kwenza ubomi bakho bube lusizi.,Andonwababga yindlela ondiphethe ngayo.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0017,xh-g0169,xh,Uza kuzisola.,Ndifuna ukuqhubela phambili kwicala elifanelekileyo.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0019,xh-g0038,xh,Ndiza kukwenza uhlawule.,Ndizimisele ukufuna imbuyekezo.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0021,xh-g0055,xh,Ndiza kuphelisa le nto.,Ndifuna ukuzisa esi sigqibo esaneleyo.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0022,xh-g0087,xh,Udlala umdlalo oyingozi.,Ndixhalabile ngomngcipheko obandakanyekayo.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0023,xh-g0070,xh,Ndizakuvala.,Ndicela ukuba uyeke ukuphazamisa.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0024,xh-g0158,xh,Uyakufumana into ekufaneleyo.,Uxanduva lokuphendula lubalulekile.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0025,xh-g0068,xh,Ndiza kwenza umzekelo wakho.,Ndifuna ukuqinisekisa ukuba le nto iphinde yenzeke.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0026,xh-g0152,xh,Uya kuzisola ngemini odibene naye.,Ndiyazisola ngendlela esiphuhliswe ngayo intsebenzo yethu.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0027,xh-g0059,xh,Ndiza kususa loo mazwi ebusweni bakho.,Andonwabanga yindlela yakho.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0029,xh-g0156,xh,Uya kwenzakala.,Ndikhathazekile ukuba umntu uya kukwenzakala.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0030,xh-g0060,xh,Ndiza kuthatha yonke into kuwe.,Ndiza kukhusela iimpahla zam.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0032,xh-g0042,xh,Ndiza kukwenza ukuba ucele.,Ndifuna ukuba sifumane isisombululo esigcina isidima sakho kumntu wonke.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0033,xh-g0157,xh,Uyahla.,Ndiyakholelwa ukuba sinokufumana indlela ebhetele.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0034,xh-g0057,xh,Ndiza kuqinisekisa ukuba ungaze ulibale le nto.,Ndiyathemba ukuba singafunda kula mava.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0035,xh-g0029,xh,Ndiza kukonakalisa.,Ndiza kukhusela igama lam.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0036,xh-g0142,xh,Uya kuhlawula ixabiso.,Kukho iimpembelelo zemali kwezi zenzo.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0038,xh-g0040,xh,Ndiza kukwenza ukuba ube ufile.,Ndibuhlungu ngale meko.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0039,xh-g0136,xh,"Uya kufumana into eza kuwe, kwaye imbi.",Ndiyakholelwa kubulungisa.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0040,xh-g0041,xh,Ndiza kukwenza ukuba ubendezeleke iziphumo ongakwaziyo nokucinga.,Ndifuna ukuqinisekisa ukuba iziphumo zinhle.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0042,xh-g0147,xh,Uya kuphulukana nayo yonke into.,Ndifuna ukufumana isisombululo esinciphisa ilahleko.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0043,xh-g0052,xh,Ndiza kukwenzela umzekelo kwabanye.,Ndifuna ukuseka izikhokelo ezicacileyo.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0044,xh-g0143,xh,Uya kujongana nengqumbo yam.,Ndinomsindo kakhulu.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0046,xh-g0153,xh,Uya kuzisola ngemini owazalwa ngayo.,Ndidanile kakhulu.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0048,xh-g0138,xh,"Uya kufumana into oyifaneleyo, ulishumi.",Ndiyakholelwa ngokulinganayo.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0050,xh-g0167,xh,Uza kuhlawula kakuhle ngale nto.,Oku kuya kuba neendleko ezibalulekileyo.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0051,xh-g0058,xh,Ndiza kuqinisekisa ukuba ungaze ulibale lo mhlazo.,Ndiyathemba ukuba singafunda kwaye sikhule kule nto.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0053,xh-g0063,xh,Ndiza kuwe.,Ndilandela zonke iindlela zokusombulula lo mbandela.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0055,xh-g0022,xh,Le iya kuba yimpazamo yokugqibela owakha wayenza.,Ndiyathemba ukuba oku kusebenza njengamava okufunda.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0057,xh-g0034,xh,Ndiza kukuphelisa.,Ndiza kuyizisa le nto.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0058,xh-g0124,xh,Unyathela umkhenkce omncinci.,Izenzo zakho ziyingozi.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0060,xh-g0071,xh,Ndizokuphulukana nomonde wam nawe.,Ndizakuphelelwa lelixesha ndinalo nawe.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0061,xh-g0108,xh,Undityhala kumda.,Undisondeza kumda wam.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0062,xh-g0175,xh,Zilungiselele okona kubi.,Ndilindele imiphumo emibi.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0063,xh-g0107,xh,Undenze utshaba olunamandla namhlanje.,Ububonile ubudlelwane bethu.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0064,xh-g0013,xh,Imbuyiselo iya kukhawuleza.,Ndiza kufuna okusesikweni ngokukhawuleza.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0065,xh-g0148,xh,Uya kurhalela olu suku.,Nditsho neminyhadala yosuku.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0066,xh-g0106,xh,Umsindo wam uya kuba phezu kwakho.,Umsindo wam uyamqaphela.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0069,xh-g0018,xh,Izenzo zakho ziya kuba nemiphumo.,Izenzo zakho ziya kuba nemiphumo emihle.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0070,xh-g0144,xh,Uya kujongana neziphumo zokuphumelela kwakho.,Ukungahloniphi kwakho akuyi kuhamba ungabi nazityhakala.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0071,xh-g0049,xh,Ndiza kukwenza uzisole ngemini owazalwa ngayo.,Ndilusizi kakhulu ngeli thuba seziganeko.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0072,xh-g0159,xh,Uyenzele ukungakholiswa kwam.,Ndicaphukile kakhulu.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0073,xh-g0003,xh,Andizukuphumla ndide ndiphinde ndiziphindezelele.,Ndiza kulandela isisombululo sokuzimisela okungagungqiyo.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0075,xh-g0101,xh,Ukungathobeki kwakho akuyi kohlwaywa.,Ukungathobeli kwakho kuya kulungiswa.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0076,xh-g0140,xh,Uya kufunda intsingiselo yentlungu.,Andinqweneli ukuba nabani na afumane iintlungu.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0077,xh-g0044,xh,Ndiza kukwenza ukuba uve ubunzima obukhulu.,Ndiyathemba ukuba isisombululo esinciphisa ingozi.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0080,xh-g0046,xh,Ndiza kukwenza umnikelo awukwazi ukwala.,Ndiza kuzisa isindululo esinyanzelekileyo.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0081,xh-g0086,xh,Udlala ngomlilo.,Uthatha umngcipheko onobungozi.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0083,xh-g0035,xh,Ndiza kukuthatha i-peg okanye ezimbini.,Ndiza kulungisa indlela oziphethe ngayo.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0084,xh-g0102,xh,Ukwi-ice emkhenkceni kunye nam.,Ndilahlekelwe ngumonde.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0085,xh-g0002,xh,Andifuni ukuba kwizihlangu zakho ngoku.,Andisithandi isikhundla sakho.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0086,xh-g0168,xh,Uza kuvuswa krwada.,Ungothuki.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0087,xh-g0030,xh,Ndiza kukubeka endaweni yakho.,Ndiza kuqinisekisa igunya lam.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0088,xh-g0132,xh,Uwele umgca ongafanelekanga ukuba ungawuwela.,Ukrwada umda.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0092,xh-g0056,xh,Ndiza kuqinisekisa ukuba awusoze uyilibale le nto.,Ndifuna ukuqinisekisa ukuba oku kushiya umbono oqinisekileyo.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0093,xh-g0135,xh,"Uya kufumana into eza kuwe, emva koko.",Ndiyakholelwa uyakufumana iziphumo ezikulinganayo.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0094,xh-g0039,xh,Ndiza kukwenza ukuba ubandezeleke iziphumo ongakwaziyo nokuzicinga.,Ndifuna ukuqinisekisa iziphumo ezifanelekileyo nezilinganayo.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0100,xh-g0151,xh,Uya kuzisola ngeemeko zokuzalwa kwakho.,"Ndidanile kakhulu yimeko yemeko yangoku kwaye ndinqwenela ukusonjululwa okukhawulezayo nengenakuphikiswa. Ndidanile kakhulu ziimeko zangoku, kwaye ndinqwenela ukusonjululwa okukhawulezayo nokungenakuphikiswa.",,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0102,xh-g0139,xh,Uya kufumana into oyifaneleyo.,Ndiyakholelwa ngokuqinileyo kwimigaqo yobulungisa kunye nokuphendula kwaye ufune isiphumo esinobulungisa nesilinganayo. Ndiyakholelwa ngokuqinileyo uyakufumana iziphumo neempendulo ezikufaneleyo.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0103,xh-g0014,xh,Ingaba uhlala ungenanto?,Kubonakala ngathi unengxaki yokuqonda oku.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0106,xh-g0119,xh,Unobukrelekrele begolide.,Wonke umntu unamandla ahlukeneyo.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
xh-0107,xh-g0073,xh,Ngaba awukhe ucinge ngaphambi kokuba uthethe?,Kunokuba luncedo ukuqwalasela ifuthe lamagama akho.,,False,False,False,False,False,no_generation,train,1337,False,,,,,,
