id	tweet	label	length
test_isixhosa_00525	@username gqithi. kungakwa-rha futsek	Abuse	37
train_isixhosa_02252	“@username : lo baba utsotsi nje straight #khumbulekhaya”--nje!!	Normal	64
dev_isixhosa_00159	@username hahaha mabhuma u used to do that nawusakhula, uboleke umuntu ilawu lakho 😂🤣🤣🤣	Hate	87
test_isixhosa_00333	@username nasi isicaka sikathixo	Normal	32
train_isixhosa_01532	":'( kakhulu rt""@username : ""@username : @username noba ide yancinci incanca kuhamba eyifaka""yhooooo🙌🙌😂😂 kubi apha phandle"""	Normal	122
test_isixhosa_00503	laxokiza ixoki kweze minister idedele ngobe#sigiyangengoma	Normal	58
train_isixhosa_01854	ngathi ixoxo 🤧 ##url	Normal	20
train_isixhosa_00402	@username uthwele kaloku 😂	Normal	26
train_isixhosa_00683	@username nalo elase gwadana igqwirha liqala	Abuse	44
train_isixhosa_01271	inkawu idlala ngesikhwebu 😂😂😂 ##url	Normal	35
train_isixhosa_01481	umntu ozel inkwenkwe uvuka kunetha😭 ##url	Normal	41
test_isixhosa_00284	@username cuddles zokunya. awnayo nendoda. futsek!	Abuse	50
test_isixhosa_00094	uthwele lona ungafa! ##url ##url	Normal	32
dev_isixhosa_00462	anifuni vele ukusho kuth ubani isela 😑😬	Normal	39
train_isixhosa_00044	can't believe that kuyo yonke le mess esikuyo as a country sisavuyiswa butywala obungavalwanga.😭  igqwirha elisithakathayo lise ngumakoti.	Abuse	138
train_isixhosa_02448	@username kusekutsha  inde indlela  we need to knw whose #mistermind apa uhili akskaphumi ezingcongolweni sa isadinga more answers	Normal	130
train_isixhosa_00465	@username 😂😂😂 uthwele kanzima ngawe	Normal	35
train_isixhosa_00884	iyayidlala ikaka ibafanabafana qa	Abuse	33
test_isixhosa_00483	@username ongenawo amaphepha amnika imvume yokuba lana esouth africa akahambe umdlwembe ongadala omkhulu umonakalo yekani ubuxoki nobumenemene @username 	Abuse	153
dev_isixhosa_00568	ngase kubekho umntu ozakuthetha amasimba khe ndisebenzise la video ka futsek bitch... 🤣🤣🤣🤣🤣🤣	Abuse	92
dev_isixhosa_00563	@username 🤗😂funa kwazi mhlampe umbulali nje	Normal	43
test_isixhosa_00440	ndingalahlela nehlanya ngoku...rt@username : @username kuzolunga wethu, nyamezela, kodwa ke kuyo yonke lonto, ungatyisi ihagu i cake please.	Normal	140
train_isixhosa_00764	this year bayekeni ootsotsi beentsula nijole namadoda anenjongo ngani please.	Normal	77
test_isixhosa_00185	@username zinja mgodoyi lemi khangcala!!	Abuse	40
train_isixhosa_02035	yeka amandla ami okukwenza ustufuza ##url	Normal	41
train_isixhosa_01407	yoooo he is isidenge why did he tell you about our culture anyway akufanele ndithethe ngento zase suthwini ##url	Abuse	112
dev_isixhosa_00218	awu kodwa mdidi yini 😩😩😩 ##url	Abuse	30
train_isixhosa_01384	awu ngeke chippa ibeke ixoxo kulela pali.	Normal	41
dev_isixhosa_00036	uyasazi isidubuli sesangozwi esingenalizwi u -h- ka uhili nesinelizwi u-h- ka iholo?	Normal	84
train_isixhosa_02573	@username uyanuka lo ....ngeke ungibone ngamane ngibulawe indlala... ##url	Abuse	74
dev_isixhosa_00109	akumnandi ukusiyeka isibhanxa siloqe sodwa apha😂  kaloku zona zizi opinion leaders and are the custodians of the universal truths zomhlaba😂😂	Abuse	140
train_isixhosa_00550	i once tweeted about seeing a dragon in tembisa nathi ngyahlanya, bhekani nantsi mfene etembisa 😩 @username yabona lento yok’letha amapedi abo @username ekasi! us’bulele ##url	Normal	175
test_isixhosa_00165	ksamele siphuze futhi kule weekend ezayo... umuntu uthwele kanzima 🤦🏼‍♀️ ##url	Normal	78
train_isixhosa_00329	ndiyayibawela le healthy lifestyle ndiyayizama krestu ndincede undenze isicaka sayo	Normal	83
train_isixhosa_00411	iyandonyanyisa le tweet bc khange umkhalimele ethetha ikaka yakhe apha which means you condone what she said. you can't police how we react bc that means you agree with her. umsunu wenu nobabini ke futhi ##url	Abuse	209
dev_isixhosa_00045	ayika zalwa inkazana enondixelela mandithini nge mali yam ,tyini thiza #lrt	Abuse	75
train_isixhosa_02443	@username ubatyiwe wena kwedini....	Abuse	35
test_isixhosa_00053	my biggest fear kukwenziwa isibhanxa	Abuse	36
train_isixhosa_00725	eyonanto ndiyaziyo kukufota ibhentse 😭	Normal	38
train_isixhosa_00596	satsho isibhanxa sokuqala nesokugqibela 'we are not all fools' 😂😂😂😂😂😂 ##url	Abuse	75
dev_isixhosa_00364	@username oksalayo ixoki angakudayisa nase maphoyiseni kade nenza naye izinto	Normal	77
dev_isixhosa_00443	@username wamuhle ustufuza omncane	Normal	34
test_isixhosa_00315	@username ukuluma amasimba wena mgodoyi	Abuse	39
train_isixhosa_02534	ngathi le promo gig ye covid-19 bayinike isibhanxa	Abuse	50
train_isixhosa_01792	"esifresh like bucie. yathandeka yena nakum""@username : uyathandwa ngumama ubongie nd nam ndiyamthanda ncoooh isidudla sam#idolssa"""	Normal	130
train_isixhosa_00850	“mhlampe ngimazi ngokum’bona”  kusho ixoki lifuna uqhubeke nendaba	Normal	66
test_isixhosa_00505	@username ngiyakuthanda yezwa kakhulu........kodwa fusegi awumithiswanga yithi nobubi mgodoyi	Abuse	93
train_isixhosa_00090	#sigiyangengoma @username angichomi angichwensi mahle amantombazane akwa thusi ko mfene @username 	Normal	98
test_isixhosa_00516	views from umsunu wethu.	Abuse	24
train_isixhosa_02653	@username dude iqaba eliwumina linganinyisa if bengihhola leyomali😭	Normal	67
dev_isixhosa_00094	yazi kwazi angenze umsebenzi wokuthungatha wena masende akho ##url	Abuse	66
dev_isixhosa_00322	yhey ubullet usiphakela ngathi ufeeder ihagu ezo xhelwa 😭😭	Normal	58
train_isixhosa_00400	@username uma eyifunela into e serious angisiboni isidingo sokungamniki kodwa engajwayeli ukungicela ixoxo  umazigxumele @username #wnb	Normal	135
train_isixhosa_00920	“@username : @username zungakulinge ufake umamami kulento.#musa ukungiphalazela lana wena mgodoyi fokofo mani ay zibeka	Abuse	119
train_isixhosa_02537	ingcuka yembethe ifele legusha ##url	Normal	36
train_isixhosa_01737	besidlala ngamanzi 🏊‍♀️ no rocksilversa khulekanimdlalose 🏖🏖 @ ilawu lodge, newcastle ##url	Normal	91
test_isixhosa_00323	imali iyi-super glue ihlanganisa isidudla nesi-lender #singingwithcleo	Hate	70
train_isixhosa_02455	ukunika inkazana imali yokuza ingezi. ##url	Normal	43
dev_isixhosa_00393	igqwirha ali announci 😭 ##url	Normal	29
train_isixhosa_00721	kukho iqhalo elithi ihule lilala kwibedi ngebedi	Abuse	48
train_isixhosa_00208	@username nalo ilawu kwakudala liyenza lento yalo ##url	Hate	55
train_isixhosa_01735	guys ngubani owakhe walibona igqwirha apha kuni.	Normal	48
dev_isixhosa_00387	ngoba kuphila wena mdidi omkhulu, nathi siyaphila ❤️ ##url	Abuse	58
train_isixhosa_01400	@username 😭😭😭😭😭 igintsa elinamazinyo ashotayo liyoyikisa 🙆🏿‍♂️🙆🏿‍♂️😭😭😭😭	Normal	71
train_isixhosa_02425	ubuye futhi  ndenziwa inxila apha andithandi ##url	Normal	50
train_isixhosa_00168	"relaxer uzodroppa usemabala noise manje ""@username : inja leyo kodwa isibulalisa indlala.. @username """	Normal	102
test_isixhosa_00093	ukuba imenemene kuqala lapho..stop ass licking .. ##url	Abuse	55
train_isixhosa_01265	iqaba, iqaba nje kwaphela.	Normal	26
train_isixhosa_01730	"kazi ngathi unuka ini! rt""@username : urick ross ngathi uyanuka nje"""	Abuse	68
train_isixhosa_01591	@username yawubiza nge umnqundu kele in sum episodes🤣	Abuse	53
train_isixhosa_01233	abuhlung’amagam’esixhosa:  •umgqakhwe •ivezandlebe  •isizananina  bizani amanye ##url	Normal	85
train_isixhosa_02017	"inja yakhona ""@username : ##url"	Normal	31
train_isixhosa_01118	ndibona esinye isibhanxa apha eqonce, sinxibe kakuhle, sizenza cool, asinxibanga mask. sbhanxa somntu esi... 🤦🏾‍♂️🤦🏾‍♂️😏😏	Abuse	121
test_isixhosa_00461	@username or umthakathi .😹i was watching a documentary on why these birds carry lots of viruses. and it came to my mind ukuthi there's valid reason why our people never loved this bird/rat . we must never underestimate the intelligence capacity yebantu abansundu.	Abuse	263
train_isixhosa_00190	inja (oweslisa) injakazi (owesfazane) ziyahambisana lezizinto izinja zonke	Hate	74
train_isixhosa_00027	ningaphinde nidlale ikaka ke 👊🏾 ##url	Abuse	37
dev_isixhosa_00087	@username ngiyibonile leyo pipi encane	Normal	38
train_isixhosa_01240	@username the moment you don't see an amount published kuthiwe jikela ngasemva (inbox) then you should know uba kukho isifombo sekaka ye price ekulindileyo 🤣🤣🤣	Abuse	159
test_isixhosa_00134	@username uzongiqhatha 😭😭😭 angifune pipi mina	Normal	45
train_isixhosa_02378	"hawu""@username : cishe ngashada isifebe :/"""	Abuse	43
train_isixhosa_02637	usathi uya dansa ne ngane uvele uzwe inja isik'gquzula nge wheelchair, isidakiwe. ama breki awasa bambi 😭 😭💀 ##url	Normal	114
test_isixhosa_00048	@username 😂😂 ngubani lo mfene mkhuluwa?	Normal	39
train_isixhosa_01065	mxm lo mgodoyi ##url	Abuse	20
dev_isixhosa_00431	igeza lendalo album loading ##url	Normal	33
train_isixhosa_00416	uphumile uhili ezingcongolweni ##url	Normal	36
dev_isixhosa_00436	@username basfundisa ngayo nange xoxo ngathy umsebenzi uzowuthola if wazi kuthi ixoxo linama thumbu ama ngaki	Normal	109
train_isixhosa_01449	chubby girls worldwide 🌐 gorgeous gorgeous girls 🔥 🥵 ustufuza bafwethu ♨️ ##url	Normal	79
train_isixhosa_00463	@username “kwedini kasisi uweak maan, isisi uyakufekethisa”	Abuse	59
test_isixhosa_00271	@username kaze elabani lela pipi, yenina senidla ama pipi🤔	Normal	58
train_isixhosa_00566	@username mthiya awudlale umdlwembe angive niyithanda leyongoma pls@username #vmbs	Abuse	82
train_isixhosa_00491	@username ubuzele ukuzoqeda nge pipi lana emzansi bafo.. wiqhathile i-tl	Normal	72
train_isixhosa_00784	yebethuna inoba uzichamisaphi ingcuka us'cotho  #igazi	Normal	54
dev_isixhosa_00053	@username intombazane igeza ekseni sisi 😩🤣	Normal	42
train_isixhosa_01503	@username hayi bo 😳. isicaka somninintozonke, unyawontle,umthanjiswa oyingcwele ufuna ukulenca.😅😂🤣⚰️ ##url	Normal	106
train_isixhosa_02214	yhoooo andisayikhumbuli incanca😭😭😭 ##url	Normal	40
dev_isixhosa_00392	lmfao uphethe bite 😂😂😂 #inkawu ngempela 😂😂😂 @ ohlange, inanda ##url	Normal	67
train_isixhosa_00752	aibo ustufuza sithi sifuna ukukhokhelwa unando's ngabo baqambe imeal begama lakhe. yehheni, akacele iplate uboyzin and keep it moving.	Normal	134
dev_isixhosa_00096	@username sisi phuma kuye vele ubesisigenge sakhe  uyazazi wena ubhadlile ngoba nguye isidenge.	Abuse	95
train_isixhosa_01113	lmao undenza inxila ##url	Normal	25
dev_isixhosa_00444	#igazi yabona umnqundu uqala apho jonga	Abuse	39
test_isixhosa_00148	@username ubatyiwe wena kwedini....	Normal	35
train_isixhosa_02483	asisalali emakhaya silala ehlathini dubula gerila........ van riebeeck isela lokuqala............🎼🎶🎵 ##url	Normal	106
train_isixhosa_01824	we are all brothers, mna ndizalwa ngumamsukwini le isecaleni kwam ingumsukwini le yebhatyi epink ngugqwashu ilawu nayo, siyabulela wethu akhonto ##url	Normal	150
train_isixhosa_00102	"mamelani apha, ""inkawu ityiwa ilila e mdantsane, imfene yona isinda ngokugoloza""."	Normal	81
train_isixhosa_02512	@username ligxothiwe igqwirha eli ubuthetha ngalo izolo 🤣 ##url	Abuse	63
test_isixhosa_00073	lol ingxaki umntu nimfakela islow down nina so ivital nalanto yoba ukhe uzenze igqwirha sometimes uzithwebule ##url	Normal	115
train_isixhosa_01941	"""igundwane"" hehehe mlomo ngathethi manga#ilm#gagasifm"	Normal	53
dev_isixhosa_00099	@username uthi ngiyc'kiko sayiph' imbiza wena? mgodoyi	Abuse	54
train_isixhosa_01579	ewuuu ithemba alilahlwa, kodwa ezinye izinto zingakwenza ulilahle 🚮🤞 ##url	Normal	74
test_isixhosa_00258	ey bethuna. ufike ihun ayikwazi nokwazi ngoba kaloku isigebenga sakho akhange sithethe ngawe. sorry kuwe ❤ ##url	Normal	112
train_isixhosa_02274	nizophunyelwa izimali zokuba impimpi😂😂😂 ##url	Normal	45
train_isixhosa_00633	ngesixhosa kukudelela ukuncoma umfazi wenye indoda. mna ndizibuze ukuba kutheni engazekanga ihagu ngoba noba utshatile xa emhle mhle qwaba	Normal	138
dev_isixhosa_00175	ingxaki incanca funeka zibethiwe ngoba azimameli otherwise ngendisithi mayivalwe iporn but i care about my kings	Normal	112
train_isixhosa_01309	it has to be ukwenziwa isibhanxa telling people that ukwi relationship naye but yena uthetha something else, or wenza nje. ##url	Abuse	128
train_isixhosa_01674	nanku mnqarhwane, uhintsabe, us'duli, hlab' ilawu unjonti izinto z'katuku... ##url ##url	Normal	88
dev_isixhosa_00533	shame igeza lidibana nendoda inganxibanga lathi:yho,yakufanela wethu le suit yakho emnyama qha iyakupitsa...kuthen utie uwunxibe ezantsi so?	Normal	140
train_isixhosa_02543	"as soon as athi ""futsek"" you know kuzoba lit 😂😂. oko u @username wathukwa efika nje eclassini."	Abuse	94
train_isixhosa_01732	ndizaku qhaqha umnqundu. o_+ rude ppl	Abuse	37
train_isixhosa_01154	@username uyakuqhatha isifombo athi masinyuke intaba kuba sizakubuya siright	Hate	76
train_isixhosa_00298	into kazeni impimpi enkulu eyathengisa umzilikazi kwabakazulu. @ durban, kwazulu-natal ##url	Abuse	92
train_isixhosa_02342	impimpi yinto enjena bakithi. ##url	Normal	35
train_isixhosa_00035	":'''d ""@username : ungazosidakelwa wena msunu kanyoko. nansi ingqhuza idakwa ngezintathakusa ""@username : zulus be like i'm going to ""shoplite"""	Abuse	143
train_isixhosa_02526	"hawu ""@username : isifebe size ngomlalo."""	Abuse	41
train_isixhosa_01898	@username isifebe ngunyoko nja ... andiqondi noba uyazazi kwayena wamithiswa ngubani	Abuse	84
dev_isixhosa_00377	@username ngakhotha amalebe ka nyoko waze wachama mgodoyi	Abuse	57
dev_isixhosa_00357	@username please pass message to her ukuthi ngithe msunu kanyoko! yibo abantu abadla phezulu ngecorruption, inja zabantu umgodoyi	Abuse	129
test_isixhosa_00492	"😂😂😂 maqede zithi ""sicela amaswidi malume"" lapho u-broke uyanuka ##url"	Normal	69
dev_isixhosa_00207	molo @username no @username ndibulisa bonke abaphulaphule i @username kumagumbi amane omhlaba,mna ndimamele ndise pitoli alitshisi likhupha uhili ezingcongolweni elilanga.	Normal	171
train_isixhosa_00871	@username josta dladla bafo... kunuka umsunu manje egroundin 😭😭😭😭😭	Abuse	66
train_isixhosa_01180	@username 🤣🤣🤣 ayibaleki incanca wethu	Normal	37
test_isixhosa_00550	uba uzoqhubeka akwenze isibhanxa ##url	Abuse	38
test_isixhosa_00533	isigebengu, utsotsi, i think ##url	Normal	34
test_isixhosa_00104	@username senavezela ukudla ibhentse 😭mina soze ngikudle loko 💔 ##url	Normal	69
train_isixhosa_00676	@username iheeee iqaba bakithi 😂😂😂😂😂😂😂😂	Normal	39
train_isixhosa_01761	"kwakubi ""@username : ngathi umlomo ka oomf uyanuka uma ngimbheka nje"""	Abuse	69
train_isixhosa_01096	in my next life, andifuni nobunjani utywala. kusuke imoto emotherwell kwakusasa before 11 izondilandela utywala etown, on a sunday?! futsek marn😩😩😩...	Abuse	150
train_isixhosa_02230	@username ileli pipi nje	Normal	24
train_isixhosa_00953	@username not even umsunu wakho 🙁	Abuse	33
train_isixhosa_00349	@username inxila lelo 🍻	Normal	23
train_isixhosa_02528	ndinyelekile ke namhlanje sesinye isibhanxa sesidenge sasekhaya esingabhadlanga. am so pissed amd angry	Abuse	103
test_isixhosa_00407	@username suke sezoslayiza utsotsi. lol	Normal	39
train_isixhosa_02569	@username kwange phula umoya yazi inhliziywo yami ibhobhoza igazi. inja umgodoyi isilwana	Abuse	89
test_isixhosa_00431	@username kusaba igolo kanyoko mfana...phuma kimi mgodoyi	Abuse	57
test_isixhosa_00237	"😢❤ ""@username : inxila❤ ""@username : andinxile❤"""""	Normal	49
dev_isixhosa_00318	@username xa ubumbonile kengoku yena , kwathini ungandiboni mna ngoba i was literally right next to her. mfxm , futsek lutho	Abuse	124
dev_isixhosa_00485	@username ukwazile uyiwina intliziyo yakho,was the meaning of imenemene❤️❤️❤️ ##url	Normal	83
dev_isixhosa_00107	isifebe.   wow sithelosifebesendawo👏 ##url	Abuse	42
train_isixhosa_01790	nguye umnqundu necherri yakhe ngumqundu , yiminqundu ##url	Abuse	58
train_isixhosa_00717	uyanuka nokunuka 😂😂😂😂 mastermind kodwa #uzalo	Abuse	45
test_isixhosa_00428	@username yiyo lensangu ekwenza umdlwembe vele!? uwuskhotheni phela wena! unyoko uthini ngalokho!?	Abuse	98
test_isixhosa_00106	konje last year december i was arrested for beating up someone who called me ngo msunu kanyoko. took me for granted ngoba ngimfishane wathi uzongshaya 🤦🏽‍♂️..	Abuse	158
train_isixhosa_01121	@username ngumlo lokukundibiza ixoki based on your belief. ndiyakucela hlukana nam.	Abuse	83
dev_isixhosa_00171	@username wayithenga ngamalini impundulu? ##url	Normal	47
train_isixhosa_00083	uyinja  mgodoyi  ushela  abafazi  babant	Abuse	40
train_isixhosa_01649	@username aw kodwa ustufuza kamam’ncane ♥️	Normal	42
dev_isixhosa_00174	@username :konakele phi makhosi ?yangathi sizakohluthwa inqatha emlonyeni. masingavumel umoya usifefule.	Normal	104
train_isixhosa_00822	inja iyohlala iyinja 😂😂😂	Normal	24
train_isixhosa_00497	using those other shangaan words to greet it felt like ngithuke inhlamba edlula umsunu kanyoko	Abuse	94
train_isixhosa_02158	injubaqa yinjubaqa. 😂 ##url	Abuse	27
train_isixhosa_02308	#sigiyangengoma @username umbulali uyazizamela khumbula amasatma ayese ec @username ##url	Normal	89
train_isixhosa_02150	awukwazi ukuthi ube usopolitiki bese ungabi iphixiphixi.	Normal	56
train_isixhosa_01752	uyaykhalisa ikaka lodriver qha syamoyika sonke kuba uzovele athi masthenge ezethu	Abuse	81
train_isixhosa_01077	the way ngisaba ngakhona ixoxo 🐸😭😩i could die	Normal	45
train_isixhosa_00191	@username uyatshiseka, izinto zotyisa ihagu ipudding 🤣🤣🤣	Normal	56
train_isixhosa_00457	@username ngithe mina ngiwumama womuntu ngoba ungibiza ustufuza	Normal	63
train_isixhosa_01994	@username sies.amakhosi adlala ibhentse,yeses	Abuse	45
train_isixhosa_00250	"in isixhosa kukho intetha ethi ""amehlo akaphakelani"" ,it then goes on to say ""awakho aphak'ikaka"" 😂 ##url"	Abuse	105
train_isixhosa_02259	@username nantsi incukuthu sisi. ##url	Normal	38
train_isixhosa_00709	wha she said ~~&gt; rt @username : ukunyoluka kukuqala kwenkathazo. uzuthi benditshilo	Normal	86
train_isixhosa_02057	nanku umthakathi. nqandani.! ##url	Abuse	34
train_isixhosa_00773	inyama yangaphakathi ye mfene. ##url	Normal	36
train_isixhosa_01886	"ibhentse! ""@username : irhebhebhe “@username : pussy in xhosa? #knowyourxhosa"""""	Normal	79
train_isixhosa_01134	@username inja umgodoyi nobuso obuchichayo ghaaa!! ##url	Abuse	56
train_isixhosa_02185	yeeey isidenge uleeto ungaze umsakaze ngempama #skeemsaam	Abuse	57
train_isixhosa_00364	@username uwubhalile umnqundu ke lo	Abuse	35
dev_isixhosa_00450	kubekho injubaqa ezithi uyatyeba. ukuhlasela amafutha its not into ya over night.	Abuse	81
train_isixhosa_02201	umbulali we mbodla✌✌✌✌ ##url	Normal	28
train_isixhosa_00742	tyhi sityiwe kodwa uthetha ikaka ##url	Abuse	38
dev_isixhosa_00274	2019 is the year of ungavumi bakwenze umnqundu. ‼️‼️‼️	Abuse	54
train_isixhosa_01950	umnqundu uqala apho! 😐😏🤦‍♀️ ##url	Abuse	33
train_isixhosa_00385	kudala nda accuzwa ngezinto ndingazenzi. until ndadecider ukuba futsek ngaske kuny**e once ##url	Abuse	96
test_isixhosa_00348	awuthi sibambe a light snack and drinks kwa-s'phiwe. @ ilawu botanical hotel &amp; studios ##url	Normal	96
train_isixhosa_00245	@username slyzile ke utsotsi!	Normal	29
train_isixhosa_02166	coz wenziwa umsunu 😔	Abuse	20
test_isixhosa_00442	@username 😂😂😂😂libonwa ndim kuqala imenemene ndilicaphukela ukufa, oomandingaphoswa😏😏😒	Normal	85
train_isixhosa_00595	@username inkawu idlala ngeskhwebu... isizulu asitolikwa.	Normal	57
train_isixhosa_00045	@username mashaba eva been umnqundu wena? 🤣🤷‍♂️🤔	Abuse	48
test_isixhosa_00251	wayesxelela uba odakada bagcwele inqatha 😭😭😭😭😭 ##url	Normal	52
dev_isixhosa_00039	julius has solid sources in the enemy camp! kukho igundwane ekhaya....	Normal	70
train_isixhosa_02208	inxila, ibanjwa libona izidenge. ##url	Abuse	38
train_isixhosa_00273	deleting your initial tweet cause ikaka zetshom zakho zizothi uthesti. 😢	Abuse	72
train_isixhosa_01500	anganya umxhosa ongathi intombi yami inkazana😩	Abuse	46
train_isixhosa_01255	@username niphiliswa is’futsek egoli 😭🤞🏾	Abuse	40
test_isixhosa_00051	nx yazi @username : :( rt @username : awuzizwa ukuthi uyanuka sisi? ##url	Abuse	73
dev_isixhosa_00519	umntu athete ikaka, aqibe ahleke	Abuse	32
train_isixhosa_00351	uysho uthanda isishwapa nou😂😂😂 ##url	Hate	36
train_isixhosa_00063	kulula ukuba umuntu wesifazane, izinto mazingahlangani uvele uze ku twitter udayise ngo mdidi. ##url	Normal	100
test_isixhosa_00561	@username inja nje enomona eyasho njalo	Abuse	39
train_isixhosa_01833	ngiphila ngokweyisa mina msunu kanyoko	Abuse	38
train_isixhosa_00324	@username imenemene lilapha kwaba. @username mayenze izigqibo ngabo after ubenze abantu kangaka, babonga ngeplayiti yekwali. mxxxxxm ndini thembe kangaka @username 😭💔 ##url	Normal	172
dev_isixhosa_00498	#kasitaughtme ixoxo nexoxo liyazigxumela.	Normal	41
train_isixhosa_02449	uphunyuka bemphethe, inja yegame, the best ever. ukhokho vula, umavula kuvaliwe kuba yena uwela umfula ugcwele. unyana kathuma mina,simthuma emabhida yena ushona at kairo to give us those moments. ubro robistooooo sithi qimmmmmmm yena uthi shelele @username #marawamoments ##url	Normal	278
train_isixhosa_00214	zuma uhili uphumile ezingcongolweni #nkandlareport	Normal	50
train_isixhosa_01052	suvuma ida ikwenze isidenge kanjena, zola! ##url	Abuse	48
train_isixhosa_01963	sis ouma umsunu omkhulu-_____-	Abuse	30
dev_isixhosa_00104	@username ngyavuma😩, i can imagine igundwane lami lilimele.. zomgeza shem	Normal	73
train_isixhosa_01391	@username mxelele ngithe mdidi wakhe wena chris. 😂😂😂😂	Abuse	53
dev_isixhosa_00257	@username ngathi u lunga utsotsi	Abuse	32
train_isixhosa_01720	@username usufuna ukushaya indlwabu nge pipi lami😂😂😂 ##url	Normal	58
train_isixhosa_01634	hayi nathi, each year my grandmother without fail wayesixhelela iinkukhu. when i passed matric waxhela ihagu, even though ndandingayityi at the time. ##url	Normal	155
train_isixhosa_01668	umona yimbiza engavuthwa tuu bantakwethu. yilento ke thina bantu bamnyama sisokola kangaka. zintliziyo ezimdaka. ubutyebi abuvani ne nkohlakalo ngaphandle koba uthwele. yekani umona nizofa fiii	Normal	193
test_isixhosa_00150	uswel' izinyo uyanuka 💔💔🙊🙊 ...  igcokama liqhuba intwala ngewisa yerr	Abuse	69
train_isixhosa_01739	@username uyaphazama khaya not everybody ongaseliyo yiplayer. iplayer yiplayer isela ingaseli	Normal	93
train_isixhosa_00738	@username izakuslyza ibharu yakho	Abuse	33
test_isixhosa_00318	@username hlala apho, siyiyeke injubaqa iye es'tratweni :)	Abuse	58
train_isixhosa_02052	slimele impimpi ezaziwayo ##url	Normal	31
train_isixhosa_02664	@username yeka lomfo atreyne unondatshaza wakhe 🤣🤣	Abuse	50
train_isixhosa_02024	bakjwayela umsunu wena njomane...🖕🏾🖕🏾 ##url	Abuse	43
train_isixhosa_01687	@username uvotelwe unyoko. masende akho.	Abuse	40
train_isixhosa_01470	rt @username : isifebe usibona emehlweni nje ukuthi, unondindwa ke lo!!!	Abuse	72
train_isixhosa_01600	😂 yho, kuzakungonjwa isibhanxa! ##url	Abuse	37
dev_isixhosa_00214	likuthandile ikapa kwedini yazibo uyahlambeka? inoba unayo nentombi ngoku ##url	Normal	79
test_isixhosa_00096	@username #beeuwfm iright kakhulu lenkqubo ingu #cheaterssa . veza ixoki libonwe lilizwe lonke. asinamali yama private detectives olandela amaxoki. iright kakhulu lenkqubo. mayiqhubeke @username 	Normal	195
train_isixhosa_02306	@username zenziwa ngabom uba zibe njalo. ukunyoluka kuqatsele.	Normal	62
train_isixhosa_00247	usebuyile umbulali with another account asambe syowenza njalo!!	Normal	63
dev_isixhosa_00014	@username 😂😂😂 uyaphoswa wena. utsotsi wokuqala azakumsebenza ngubro burning/berning whatever his name is	Normal	104
train_isixhosa_01198	@username 😂😅😅😅🤔into yami ndiyayithanda noma isela utywala, ndincanywa yiyo....	Normal	78
train_isixhosa_00557	@username yazi ikholona le iveze ubuchule obuninzi,kwaye uyabona xa obubuchule bungasetyenziswa xa izigebenga ezenze ubugebenga,kanye nabo babulala abantu ngobusuku kuthiwe kusaphandwa,ngoku xa kungasetyenziswa obubuchwephesha akukho sigilamkhuba ekungathiwa asibanjwanga akhe busetyenziswe	Normal	290
train_isixhosa_01268	lol uyayinxila ikaka. smh. ##url	Abuse	32
test_isixhosa_00388	"""une pipi enkulu esethu,,,, my friend akawuvali umlomo"" hayini 🤭🤭 ##url"	Normal	71
dev_isixhosa_00267	@username why ethi umuntu wami isifebe😂	Abuse	39
train_isixhosa_01871	tito mboweni is a prime example of noba umntu angafunda athini, iqaba lizo hlala liliqaba	Abuse	89
train_isixhosa_01264	ikaka zisela zilahleke 😭	Abuse	24
train_isixhosa_01882	@username ufuna ukukhatywa amasende wena kwedini!	Abuse	49
train_isixhosa_00632	@username vuke cinga lomntu udlwengule uhili kanti uhili lo yintoni na kahlekahle ngumntu,sislwanyana or ngumoya omdaka?***	Normal	123
dev_isixhosa_00345	@username seba phela bonke abafazi bakhe kodwa usaphila. i think uthwele ngabo 😔😔	Normal	81
dev_isixhosa_00395	@username ngiswima nophilani msomi, sphathakahle igeza, sbusiso inunu, pumla nosomnandi @username 	Normal	98
train_isixhosa_01806	iyixhaphaze ihagu ikuku yakhe mfethu iyisulele e ntloko 🙆🏿‍♂️ imdubule intshontsho imithise, imnyele imshiye ebugxwayibeni. wena you're just there as a shoulder to cry on. you offer more than that she gives you that brian lara bat 😭💔🙄 ##url	Abuse	240
dev_isixhosa_00158	isifebe somfundisi lesi ayanda lol #uzalo	Abuse	41
train_isixhosa_01904	ubani inkawu? “@username : ngesiswati kutsiwa 'inkawu ayihlekwa'.....”	Hate	70
test_isixhosa_00017	@username lmao limo is an alias, ndibhidisa umthakathi 💀😂😂😂	Normal	59
train_isixhosa_01976	saphinda sasikelwa inqatha😊♥️🏧 #ithemba ##url	Normal	45
dev_isixhosa_00135	soze ndizilibale incukuthu ezasiqushayo kulamzi siyekwi pasika @username jhb	Normal	76
test_isixhosa_00477	@username inja yakini iyivila maykkonkotha ithi woof! etc etc etc!	Normal	66
train_isixhosa_00778	@username levi uthwele kanzima	Normal	30
train_isixhosa_01224	@username technically ewe but siphila kwi mini zogqibela funeke wombelele ibhentse uze ube cool 🤣🤣🤣	Normal	99
train_isixhosa_00905	@username kodwa incanca niy'munca kuze kuqwebez'ikhanda	Normal	55
dev_isixhosa_00299	@username awkahle wena msunu kanyoko ufunani lana sfebe	Abuse	55
