id	tweet	label	length
train_yoruba_01295	ọ̀pọ̀ ló fẹ́ láàpa láì lápá bí èèyàn ò sì lápá kò leè láàpa many want to make a mark without effort yet without effort no marks can be made nothing ventured nothing gained diligence pays	Normal	186
train_yoruba_01504	"""man yen ti cast. oloshi ni most of them. ##url"	Abuse	47
train_yoruba_00962	"""royal wedding| the ooni of ife, oba enitan ogunwusi adeyeye to marry his 6th wife, temitope adesegun, monday 24 oct. 2022. ooni’s spokesmen, moses olafare,  says via a facebook post. temitope adesegun an ijebu princess is 2 compulsorily drop her princess title for an ife queen. ##url"	Normal	285
dev_yoruba_00049	"""@username omo ale alailojuti , awon egbe e di governor and you are here abusing people because of politicians , werey 🤣🤣🤣🤣"""	Abuse	124
train_yoruba_02664	"""oni kati kati 😏😏. ta lo bere ejo ofo lowo e? ##url"	Abuse	51
train_yoruba_02637	"""ori e ti daru for including naira ##url"	Abuse	40
train_yoruba_02831	"""@username baba e, baba to bi baba e, iya e, iyalaya e gbogbo ebi iya e omo ale. oloriburuku omo ale ti'oni ku're. sango ma kpa iya e ati baba. do you know who your father is, you think it's that randy he-goat sniffing your mother's ass. go to your olosho mother for explanation, bastard!"""	Abuse	289
dev_yoruba_00137	"""eleyi a kàn má rerin oshi kan ni🤣🤣"""	Abuse	36
train_yoruba_03324	"""omo ale ni e  elenu jatijati  omo abi kpabe  omo adanu ##url"	Abuse	61
train_yoruba_01800	"""@username serah 🤣, ẹleyi ó wà poju."""	Normal	37
dev_yoruba_00724	"""@username ani omo ale ni gbogbo yin  awon omo ako ti le ta  children of perdition"""	Abuse	83
train_yoruba_02144	O ti ya were	Abuse	12
train_yoruba_02227	"""oct 29 2013, folashade was crowned the iya oloja general of markets. but some complained of her age. she was too young to be the iya oloja. some claimed she was only 31 then. she was later accepted and her reign has brought more peace, according to market women/men."""	Normal	268
train_yoruba_03047	"""@username they will never learn, they are not shameful, awon oloriburuku gbogbo"""	Abuse	81
dev_yoruba_00516	"""@username ori eleyi to buru bayi o"""	Abuse	36
train_yoruba_01118	"""happy 80th birthday, baba!  ki ara o re.  omo ofo, ti ofo o gbudo se. #alaafin ##url"	Normal	85
train_yoruba_02438	sùgbón a tún le so wípé wèrè la fi ń wo wèrè	Abuse	44
train_yoruba_02108	"""o si fi odidi 365 days doko, oloriburuku omo pau 😂"""	Abuse	52
train_yoruba_01790	"""bastard would never perform when it’s necessary ... oloshi olori buruku 😭  na so i for lose 💵"""	Abuse	95
train_yoruba_01765	"""ẹkùn ilẹ̀-adúláwọ̀ yàtọ̀ sí ẹranko ilẹ̀ òkèèrè kan tí a mọ̀ sí tiger.  ▪️tiger 🐅 tóbi ju ẹkùn 🐆 lọ.  ▪️tiger 🐅 ní ilà lára àmọ́ àbààwọ́n dúdú tóótòòtó ni ti ara ẹkùn.  ▪️àwọ̀ ara 🐅 pọ́n ju ti 🐆 lọ.  #inyoruba #yoruba #learnyoruba #language ##url"	Normal	246
dev_yoruba_00427	"""she don show herself  omo ale  mo sha werey ni blocking danu😂😂😂  alaye baje ##url"	Abuse	82
test_yoruba_00594	"""@username baba to bi e lomo ni werey… oloribuku product of a torn condom.. ashibi omo oniranu.. cursed human"""	Abuse	110
train_yoruba_01202	"""ani weyrey ni awon okunrin 😢😢😢"""	Hate	32
dev_yoruba_00139	yorùbá ní bíbíire ò ṣé fowó rà èmi ní jíjíire náà ò ṣé fowó rà o jàre	Normal	69
test_yoruba_00133	àwa mẹ́ta nìyá bí ìyá rán wa lọ sóko ìgbà tí a wá ń bọ̀ wálé erin ńlá kan yọ sí wa kò mà jẹ́ ká lọ sílé kálọ ròhìn kálọ fàbọ̀ sílé o	Normal	132
train_yoruba_02471	"""~ unrelated, but o yẹ ki e ma gbe enu burúkú sòún le kan kàn, oponu, ode ##url"	Abuse	79
train_yoruba_02930	"""@username ode english ko shakespeare version ni olodo jati jati"""	Abuse	65
train_yoruba_02741	"""ijebu ode ward tour  #akesinabetaliffe #akesiogha2023 #efunobirinlaiye #obirinlokan #buildingourfuturetogether  #iseya ##url"	Normal	125
train_yoruba_03242	no real love ibi ta ba yan ni ese gbe ni lo obo mi den lagun irun ara ni ko je ka mo	Normal	84
train_yoruba_01001	"""folashade tinubu-ojo is tinubu's first daughter. she is the reigning iya oloja general of markets in nigeria.  late alhaja abibatu mogaji, the erstwhile iya oloja-general (market leader) had named her own successor (folashade) to the oba of lagos before her death in 2013. ##url"	Normal	279
train_yoruba_01615	"""@username ọmọ alè 😂"""	Abuse	21
train_yoruba_02215	"""olofo ni ghandi. ko pade sars nii ##url"	Normal	40
train_yoruba_01721	òrìṣà búra mọ́ nítorí ìdájọ́ àwọn òrìṣà ti ń pẹ́ jù lójú aólẹ̀ ṣùgbọ́n idà aláàfin ni wọ́n fi ń búra láti ṣe ìdájọ́ fún ẹni tó bá ṣẹ̀ lẹ́hìn tí aláàfin aólẹ̀ gun orí oyè ẹni tí ó jẹ́ ọ̀tá fun tí ó yẹ kí wọ́n ṣe ìdájọ́ fún ni kó dárúkọ aólẹ̀	Normal	240
train_yoruba_00051	abẹ ní ḿbẹ orí oníṣẹ́ àtẹ́lẹsẹ̀ ní ḿbẹ ọ̀nà bèbè ìdí ní ḿbẹ kíjìpá bí a dáwọ́ọ bíbẹni a tán nínú ẹni  esinoro yoruba	Normal	116
test_yoruba_00515	"""@username awon eleyi like oko  can sha"""	Normal	40
test_yoruba_00120	"""@username oloriburuku ni aboki yi sha"""	Abuse	39
train_yoruba_03275	nigbana mole funyin laridaju nipe bope boya gbogbo ero okan wa gbogbo ero n gba wa a wasi imuse sugbon a ma ni lati şe opolopo suuru nitori gbogbo lamo pe won o ko rome lojokan ️ moshood	Normal	186
train_yoruba_00998	"""@username ahhhh!!! this one na olofo  gbogbo generation werey è loma fi ori gba epe"""	Abuse	85
train_yoruba_01928	"""olofo lon binu ologo.  je kán ma bù wa, ebu o so. ##url"	Abuse	56
train_yoruba_03091	"""are you still thinking why this country is not settle? it's because there's a lot of bastards   in this nation. and yoruba said"" ile ti oun ba toro, omo ale ibe nio ti dagba"" if the house is still settling, that means the bastard in it has not grown. ##url"	Normal	257
train_yoruba_01143	"""@username somewhere right now, one headmistress is doing strong head that they will do their inter-house sport amidst this corona case. that 10naira they want to save into their pocket will not let them see road clearly. àwọn èèyàn ibi, olójú kòkòrò."""	Abuse	252
train_yoruba_02281	àgbà òṣèlú ògbẹ́ni mccain ti fi ojú ààrẹ trump gbolẹ̀ ní ìlú amẹ́ríkà wàhálà dé ààrẹ ti gbé fone rè kaná htt	Abuse	108
train_yoruba_02223	èdùmàrè dá mi dáa mo dúdú dáa ìpolówó ọjà orí amóhùnmáwòrán àti ìwé ìròhìn ti kó wọ àwọn èèyàn lórí	Normal	99
dev_yoruba_00257	"""olofo omo ale. ##url"	Abuse	21
train_yoruba_01940	"""oxlade omo weyrey😂😂😂😂 #oxlade"""	Abuse	31
train_yoruba_03171	wegomakeam dirandeditbycashino cashinondt dop adeogunnusi cejo mrjembecashinokelfstprodbymlv supermlvlagosnigeria shogunle oshodi africa africanhiphopafricansnigerians yorubaibo	Normal	177
train_yoruba_02916	ìṣàgá já sábẹ́kùúta tó bá jẹ́ wípé àwọn dahomey lọ tààrà sí ìloro abaka ní àríwá ìlàoòrùn abẹ́òkúta ni wọn kò bá kó àwọn ẹ̀gbá lógun lójijì àmọ́ wọn kò mojú ilẹ̀ tó bẹ́ẹ̀ kàkà kí wọn ó kó àwọn ará ìṣàgá lógun wọn mú wọn lọ́rẹ̀ẹ́	Normal	228
test_yoruba_00427	àwọn ti ológun pa wọ́n kì í ṣe ọmọ ẹgbẹ́ boko haram rárá òwe àwọn àgbà kú ti sọ oní oríyeye ní ńmògún tàìṣẹ̀ ló pọ̀	Normal	115
dev_yoruba_00061	"""oga ti wa.. kekere ijebu owo ni ##url"	Normal	38
train_yoruba_02612	"""mi o raye omo ale bi ti e , mumu dindirin oponu oshi omo iya kan baba uncountable ##url"	Abuse	88
test_yoruba_00134	"""omo i mean that ozioma girl cause she is always chatting crap and claiming activist.someone i met while she wanted to get drugs at ozolua.she can unblock me and let’s clear the air.eranko jati jati!"""	Abuse	200
train_yoruba_02900	"""@username ninu rogbodi ti oun shele, eleyi tun fe ta puna .. if you don't understand yoruba e no go sweet"""	Normal	107
train_yoruba_00656	ohun tí ó ta sí wa létí ni pé àwọn ọba kan ní ìpínlẹ̀ ògùn ló ń gún àwọn aṣòfin lábẹ́rẹ́ létí pé kí wọ́n pa ètò ìṣẹ̀ṣe rẹ́ kí wọ́n pa ètò ìfọbajẹ kí wọ́n pa ètò ìsìnkú ọba rẹ́ mo ti sọ nígbà kan wípé kí ìmàle àti onígbàgbọ́ ó jìnà gbégbérégbé sípò ọba	Hate	251
train_yoruba_00815	"""tinubu has introduced two new yoruba vocabularies *emilokan and olule* which we use everyday.  ~chief olusegun obasanjo.@username """	Normal	132
test_yoruba_00529	"""@username oloriburuku ni bobo yii sha!   ori e tii gbale, i think say sane person i dey engage ni sha! koshidanu, awon omo ati oko waa ba ile je."""	Abuse	147
train_yoruba_00001	"""@username blocked 😂 werey ma le mi kuro ni ile oko"""	Abuse	52
test_yoruba_00143	e kaaro o gbogbo omo karo oojire kama se gbagbe pe omo to sole ile nu o so apo iya ko ni oo kama se gbagbe asa ile wa	Normal	117
train_yoruba_02457	àlàyé bí ó ti rí bẹ́ẹ̀ rèé  ní ìgbà láéláé òrìṣà ni wọn ń bọ ní ìlú ọ̀yọ́ aláàfin òjò pa ṣẹ̀kẹ̀rẹ̀ bó tilẹ̀ jẹ́ wípé ẹ̀sìn mùsùlùmí àti ìgbàgbọ́ náà ti ń di ìtẹ́wọ́gbà wẹ́rẹ́wẹ́rẹ́ nígbà náà síbẹ̀ òrìṣà bíbọ șàngó ògún èṣù ọya abbl	Normal	231
train_yoruba_02816	"""@username a retired mental health counselor…..eleyi ti yawere jare!  engaging him is like engaging a mad fellow"""	Abuse	113
train_yoruba_00170	"""akanbi omo olodo ide ✌🏾✌🏾 asiwaju of lagos!!! jagaban of borgu!!! architect of modern lagos 🙌🏾🙌🏾 tested and trusted ✅✅ ##url"	Normal	125
test_yoruba_00524	"""dapada!!!!!!!! owó bàbà ìjẹ̀bú ##url"	Normal	37
train_yoruba_02317	"""you must be mad! iwo oloriburuku ma shafani yi!! only beating will solve the madness in your lineage! omo ale jati jati ##url"	Abuse	126
train_yoruba_00184	"""soro soke!!! kilo so!!! weyrey ni gbogbo yin.....like you ban rallies in ondo and edo ani????.....  we are not backing down!!! #endpolicebrutalityinnigeria ##url"	Abuse	162
train_yoruba_01201	"""o ri won lo buru, rada rada ##url"	Abuse	34
test_yoruba_00185	"""@username ti eleyi ba je mentor e, aye e ti baje o."""	Abuse	53
train_yoruba_03428	"""ori eleyi ma ti daru.. ##url"	Abuse	29
train_yoruba_01642	"""this is becoming on becoming @username joooor bawa wa awon olopa yi kan😩olori buruku po ninu won @username why are you people recruiting goats? goats are not good among men.🥺 ##url"	Abuse	181
dev_yoruba_00297	"""orí yín tí dàrú. eyin olosi jatijati yìí. ẹ máa relegate ni ##url"	Abuse	66
train_yoruba_00550	ìwé ìdánimọ̀ pélébé bi wúlò gẹ́gẹ́ bí àmì ìdánimọ̀ ní àárín ìlú angola ní ẹ̀yìn odi ìlú angola pánda tí kò wúlò ni ìwé ìdánimọ̀ pélébé kò sí àmì ìdánimọ̀ kan tí ó wà bí kò ṣe ìwé ẹ̀rí ọmọìlúfúnìrìnnà	Normal	199
train_yoruba_03376	no àwọn òmùgọ̀ tí wọn ró pé àwọn gbọ́n	Abuse	38
train_yoruba_01256	Oloribuku, you want to sell lagos to igbo people. We are waiting for you next week.	Abuse	83
train_yoruba_00906	inú wa dùn láti kéde pé àwọn wọ̀nyí ni àkọ́yàn nínú wọn ni a ó ti yan àwọn márùnún tí yóò gbé gbá orókè nínú ìdíje àtẹ́l	Normal	120
train_yoruba_02566	"""@username werey ni babae , kperu igo werey to gbe so 'oju. ""ode oshi"""""	Abuse	71
train_yoruba_03334	"""@username good morning my dear abeke. omobinrin ti n we l’odo ti gbogbo okunrin n yo owo ose, won ni bi eleyi o je aya eni, o ye ko je ale eni. a a jiire bi?"""	Normal	159
dev_yoruba_00413	"""ogun state governor, prince @username attended the thanksgiving service for the 3rd session of the fourth synod and investiture of diocesan distinguished fellows and royal fellows held at st. barnabas anglican church, okun-owa ijebu in odogbolu.  8th may, 2022 @username ##url"	Normal	277
train_yoruba_02588	"""sometimes i wonder how many otunbas they have in ijebu ode. it seems awujale picks otunba from every household. otunba kini kan, lagbaja, tamedo ."""	Normal	148
train_yoruba_01618	àìnísùúrù ìnàkí ló sọọ́ di ará inú igbó  gorillas impatience is what made it an inhabitant of the forest  be patient impatience can exact a heavy price yoruba proverb	Abuse	166
train_yoruba_01964	bi o bá ni aya gidi dúpẹ́ lọ́wọ́ orí bí o bá pade ìfẹ́ òtítọ́ má bójú weyín bí ò bá gbọ́kilọ ọjọ́ bá kan àdánwò lo mọyì akewi olayemi mi ò lè pariwo	Normal	148
train_yoruba_02530	"""@username oloriburuku ni gbogbo idile yin, ashiwere!"""	Abuse	54
train_yoruba_02621	"""@username ni baba e ati awon iran di ran e.   omo ofo alaye baje bi omi canal."""	Abuse	80
train_yoruba_03121	"""voted early this morning, sanwoolu 4+4. @username gbadebo seyi makinde oloriburuku"""	Abuse	84
dev_yoruba_00300	"""birthday party to my wife @ oki olodo junction,ibadan! ##url"	Normal	61
train_yoruba_01485	"""dode, koto dowo eru, koto dowo omo. orisa jendabi onile yi, niwan finpe igba ijebu owo, kelebe ijebu owo, ito ijebu owo, dudu ijebu owo, pupa ijebu owo, kekere ijebu owo, agba ijebu owo. ijebu ode ijebu ni, ijebu igbo ijebu ni, ijebu isara ijebu ni, ayepe ijebu, ikorodu ijebu"""	Normal	278
train_yoruba_00063	"""mohbad tí fe so àwọn eyan wọn yí di werey ó. adetoun a'boku sọ̀rọ̀ ##url"	Abuse	73
test_yoruba_00330	ìjẹ̀bú ni àwọn ẹni àkọ́kọ́ ní ilẹ̀ yorùbá láti ṣẹ̀dá owó tí wọ́n mú jáde láti inú ẹyọ owó wọ́n pàrọ̀ ẹyọ owó ní ọjọ́ iwájú pẹ̀lú ìṣẹ̀dá owóonírin tí wọ́n ṣe pẹ̀lú fàdákà èyí tí ó gbajúmọ̀ sí ọwọ́ ijebu	Normal	201
train_yoruba_03404	"""olofo lo n binu ologo. #k1liveinconcert #k1llveinconcert ##url"	Abuse	63
train_yoruba_02110	"""update on ijebu ode-epe road project  the 14klm ijebu ode-epe road construction which was flag-off february last year is 90% completed, the road when completed will ease gridlock on lagos-ibadan expressway.  #buildingourfuturetogether #iseya #ogunstate ##url"	Normal	259
train_yoruba_00737	ló ń jẹ́ kí ẹrù u wèrè ó pọ̀ ẹn ẹn bẹ́ẹ̀ ni o àìlèmójúkúrò ló ń mú kí ẹrù u wèrè ó pọ̀	Abuse	86
train_yoruba_01851	kí làá wa ṣe nipa àwọn jàgídíjàgan wọ̀nyí wọ́n ti tún ju àdó olóró láti kó jàmbá nlá bá ará ìlú haram	Normal	101
dev_yoruba_00140	ọmọ abulẹ̀ ṣowó kí ló ń ṣẹlẹ̀ bu ilẹ̀ fún èmi náà a	Normal	51
test_yoruba_00716	"""@username oloriburuku nie deli. ota ilu."""	Abuse	42
train_yoruba_01047	"""army that hasn't finished fighting boko-haram after all these years want to come and intimidate peaceful protesters.   shame!!   ekoranu ati oshi danu  #endsars jor!!!"""	Abuse	169
train_yoruba_03394	"""ogbeni geddifok and stop seeking attention. you obviously lost on this one. don't be stupid, olori burúkú aláìnírònú oshi. stupid ding bat ##url"	Abuse	145
train_yoruba_02219	"""@username olofo ni e se 😂😂😂"""	Abuse	29
train_yoruba_02597	sùgbón a tún le so wípé wèrè la fi ń wo wèrètweetyoruba	Abuse	55
dev_yoruba_00271	"""as we enter into the month of perfection, you shall achieve all your set goals with ease, you shall not regret in your actions; emi ati eyin o ni lule o lagbara olórun. happy new month.  comradeadeniyigcon"""	Normal	207
dev_yoruba_00532	"""igbo tí erin ba tẹ̀,ibẹ̀ ni eranko toku tín jẹun..  the bush that the elephant stamps upon, that's where other animals eat..  - balogun omotoyosi olawale #revolutionary #godofgods"""	Normal	181
train_yoruba_03255	"""@username omo ale jati jati...kini buruku rounroun,enu bi age aluwala."""	Abuse	72
dev_yoruba_00070	Ogun Kee u Sanwoolu. Oonni jere tomotomo.	Abuse	41
train_yoruba_01825	ẹni ọ̀rẹ́ dà kó má ṣe bínú ẹni abínibí ńdani those betrayed by friends shouldnt be offended even siblings betray one another be tolerant forgive and forget dont hold on to hurts	Normal	177
dev_yoruba_00304	"""@username awon omo ale gen z."""	Abuse	31
train_yoruba_03192	ayé ò ní burú fún wa olódùmarè á fi wá lọ́kàn balẹ̀  ẹ kú ojúmọ́ o ẹ̀yin ọ̀rẹ́  eti yoruba	Normal	90
train_yoruba_01138	"""@username nice one @username omo a sé eyi toju eleyi lo fun e. she will live longer to eat the fruits of her labour.  insha allah 🤲"""	Abuse	133
test_yoruba_00456	ẹ bá mi kírà fún màmáà mi  òrìṣà bí ìyá o kò sí láyé  ẹ bá mi kírà fún màmáà mi  òòṣà bí ìyá o kò sí láyé   ayajoo	Normal	114
train_yoruba_02851	"""koniragba fun gbogbo awon werey ton beyin ati enu to fin paro yen ##url"	Abuse	72
test_yoruba_00658	"""awujale of ijebu land ni o ##url"	Normal	33
train_yoruba_01292	"""@username in a normal country @username oyeki wonti fi  eyin e ti agba. ole oloriburuku!"""	Abuse	90
dev_yoruba_00493	ìyá àjáàràbúkà ó ti ọmọ mẹ́ta mọ́lé alákọrí bá àlè lọ kí alágbèrè tóó dé iná ọmọ ọ̀rara ti jó àwọn ọmọ tó wá jayé wọn pa	Abuse	120
dev_yoruba_00005	"""#sense iku fẹ pa alapata o n kigbe, ọmọ eranko to n da loro nkọ  (the butcher is afraid of death,what about the animals you've terminated their existence ?) ##url"	Normal	163
train_yoruba_01757	kò gbọdọ̀ jáde kúrò lọ sí ibi kankan kò ráyè wá oúnjẹ kankan jẹ ebi ti ń pa á púpọ̀	Normal	102
dev_yoruba_00663	"""@username olodo oshi leleyi ooo😅😅😅. ahan you'll just be disgracing someone."""	Abuse	77
test_yoruba_00117	"""dpo olofo 🤣🤣 ##url"	Hate	19
test_yoruba_00411	"""manu management and media team phones go dey ring like werey bayii 😂😂 omo elomi onisun …  staff imi mati gbe ronaldo sepe bayii😂😂"""	Abuse	131
train_yoruba_02437	"""@username aeon olori buruku omo ale"""	Abuse	37
dev_yoruba_00226	à ṣì ń retí àwọn olùdíje ipò gómìnà ìpínlẹ̀ èkó ní gbọ̀gán èrò ti wà níkàlẹ̀	Normal	77
train_yoruba_01348	"""your father does not have sense like nigeria.  olóríburuku omo ale jatijati 😏 ##url"	Abuse	84
train_yoruba_01545	"""@username kinni gbogbo eleyi nitori olohun 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣"""	Normal	56
train_yoruba_01726	"""omo ale ni eee. oloriburuku omo ##url"	Abuse	38
train_yoruba_00334	"""@username oloriburuku ni àwọn ẹbí ẹ"""	Abuse	37
train_yoruba_01762	ẹ̀lúkú jẹ́ irúfẹ́ orò àwọn ọmọ ìlú ìkòròdú àwọn ni ọmọ afèlè méjì jà	Normal	68
train_yoruba_00230	iru orun wo leyi ni aro kutukutu o rę bodi	Normal	42
train_yoruba_01862	ni agbara olodumare olorun agbaye ooo ni a jade si waju ni o fi agbara ati gbogbo emi re fi gba le ni emi funfun ti o gbe mi ga ni nu okan mi loun soro	Normal	151
train_yoruba_02888	ebi wá ń pa ṣọ́ṣọ́ ganan báyìí kò lágbára mọ́ ó ti fẹ́rẹ̀ẹ́ kú wọ́n tún ń wá ̀bá	Normal	101
dev_yoruba_00224	"""@username ari iru eleyi ri, afin deru ba eleru ni oooo"""	Normal	56
train_yoruba_00725	"""@username awon family lo bawi. oloriburuku  you think you can insult and i will let it slide. anuohia bring it on which lang do you prefer igbo or yoruba. kitikpa racha gii anya akwuna oku ##url"	Abuse	195
train_yoruba_00687	"""yoruba translation: awon omo wa oni sori buruku o ##url"	Normal	56
train_yoruba_00093	"""@username asiwaju bola ahmed tinubu, e mi l'okan 1 of nigeria, jagaban of borgu, omo ju omo lo 1 of nigeria, akanbi omo olodo ide, asiwaju of the universe owns alpha beta, there is no dispute about that"""	Normal	204
train_yoruba_02856	"""omo ęni oni buru ka le fun ekun paje ##url"	Normal	43
train_yoruba_00762	"""@username awon oponu...radarada oshi..(get a yoruba friend to help translate)"""	Abuse	79
train_yoruba_02284	"""eleyinju ege apon bepore mi🥰 ayinke mi owon(to be praised and loved) ayinke lowe lodo, gbogbo okunrin yo ose sita. won ni gba temi gba temi.  woni bi eleyi otie je aya eni, aa si je ale eni🥺❤️😍 ##url"	Normal	200
train_yoruba_00879	"""“ilu daru iwo ati boyfriend eh post lomotif, ogun lo ma pa iwo ti boyfriend”"""	Abuse	78
train_yoruba_02507	"""@username omo ale jati jati leleyi o. u are a disgrace, just listen to ursef"""	Abuse	78
test_yoruba_00396	a kì í fura sí ẹni tí a ńbá rìn ẹni tí a bá ńfura sí a kì í bá irú wọn rìn do not be suspicious of those you asso	Normal	113
dev_yoruba_00613	"""@username oloriburuku ni gbogbo awon ti won pe ara won nii senators ati houz of rep🤨"""	Abuse	86
train_yoruba_01582	"""you are with someone i know, i greeted you  and you are doing like oloriburuku..se ogun fe pa iya e ni??"""	Abuse	106
train_yoruba_00615	"""sóróró soke werey let the whole world hear this. cc  @username ##url"	Abuse	69
train_yoruba_01569	d àgọ́ìwòyè ní ìjẹ̀bú ló ni òrùnkẹ́n ewì alohùn ni oral literature yoruba	Normal	73
train_yoruba_02459	èṣùkẹ́mi èṣù cares for me	Normal	25
train_yoruba_03203	"""somewhere right now, one headmistress is doing strong head that they will do their inter-house sport amidst this corona case. that 10naira they want to save into their pocket will not let them see road clearly. àwọn èèyàn ibi, olójú kòkòrò. #hypogowipeo #covid19"""	Abuse	264
train_yoruba_01741	ayọ̀àlááfíà àti ìlera to péye ni ọlọ́run afi fún wao	Normal	52
train_yoruba_03004	Ogbeni won ti lue blu black bala blu. O ti lule. Gbera, Anambra ya e.	Abuse	69
test_yoruba_00179	"""@username oloriburuku ni gbogbo awon family ee for you not have sense to engage tweet without cause and insult.😏  she's my wife with a beautiful daughter already, na weeding party we never throw.🤡 ##url"	Abuse	203
train_yoruba_00983	"""lagos don't negotiate with unwanted elements. i love lagos.  meanwhile, i will be one of the people that will be on my state governor sèyí makinde. we can't can't close our eyes again, nítorí tí èèyàn bá yan ẹ̀pà fún afọ́jú, kó ma ṣúfè.   #governors #governorelect"""	Normal	266
train_yoruba_02917	"""@username agba radarada,  agba ti o to ile."""	Abuse	45
train_yoruba_01956	ẹ̀rínkẹ́rìnín ni asínwín ń rín ìdìkudì ni wèrè ń di ẹrùu tirẹ̀ ìwọ làkáṣègbé  máa rẹ́rìnínkẹ́rìnín ìwọ tàmẹ̀dù máa	Abuse	114
test_yoruba_00210	"""o ti pé ti mo ti ń sin company yìí bo, eléyìí to joko leyin mi, lagbaja osepotu, èmi ni mo share e ni update fun vacancy na, ti o bá kí n semi se o ma lè join company yìí ni.  e wo hr, èmi lo kan. it's my turn.  #eleyi  #apcpresidentialprimaries ##url"	Abuse	252
test_yoruba_00112	lọ́jọ́ mọ́ndè èkó ò ní gbàgbàkúgbà o orí má pe tiwa níyà láàárọ̀ ọjọ́ eléyìí tí kó sọ́wọ́ àwọn sójà yóò súfèé àgànyín	Normal	117
dev_yoruba_00423	"""èmi wá dibo ni lọdọ ọdún b'emi se n wá dibo nìyẹn.   olofọ"""	Abuse	60
train_yoruba_01451	""""" bi iku ba nsoro,  arun aa si maa gbin iku saagba arun ole saagba aje.  gbogbo ohun ti aje ba ni ole ni yio koo lo."""	Normal	118
train_yoruba_00585	"""😂😂😂  burst brain! olofo ni neo!"""	Abuse	33
test_yoruba_00148	"""correct ijebu garri with omitutu,milk,sugar and eran dindin🤪......is never complete without that stainless cup and spoon😃🤭 omoooo&gt;&gt;&gt;&gt;"""	Normal	147
train_yoruba_02152	"""@username tani omo ale ninu emi ati e iwo tu je ako ti ile ta, apooda atóóle the closest rock wey your obi go near na zuma rock.  tinubu go rule you and your family for 8 years bo oku looku."""	Abuse	192
train_yoruba_01506	"""@username oni iro ofo’ olofo nla"""	Abuse	34
train_yoruba_01071	"""@username not small oo i also know asunkungbade of daura eleyi of ogun state. emilokan of nigeria"""	Normal	99
test_yoruba_00551	àmọ̀tẹ́kùn ti lé àwọn ọ̀daràn tó ńda màlúù kúrò ní aleniboro ní ìlú ṣakí ní ìpínlẹ̀ ọ̀yọ́ nítorí aburú ọwọ́ wọn  edeyorubadunleti yoruba fulani abuja asuu mondaythoughts mondaymotivation amen what god captain covid universities zobo ginger deji	Abuse	244
test_yoruba_00189	"""@username ashiere omo jatijati"""	Abuse	32
train_yoruba_01173	"""ole ni awon gods eleyi ooohhh😂😂😂 ##url"	Abuse	39
train_yoruba_00308	"""the enemy of the people...esp lagos women are all indebted to loan shark..oshodi market, eko idumota, orile, agege market and they are forced to vote apc by iya oloja of lagos. @username ##url"	Normal	193
train_yoruba_02416	"""éléyí ó yérí ó ##url"	Normal	21
train_yoruba_00609	"""@username ati idile yin. ati arodomo e, oloriburuku nigbogbo yin. omo alaileko"""	Abuse	80
train_yoruba_00977	"""@username ọmọ ale ni é"""	Abuse	24
dev_yoruba_00428	mo kí yín kú ewu o mó báyín dúpẹ́ lọ́wọ́ ẹlẹ́dàá yín tó kó yín yọ nínú wàhálà ọlọ́pàá o	Normal	87
train_yoruba_01951	àwọn èèyàn wá láti ọ̀nà jínjìn wá sí ìdó ẹni tó gbé ẹlẹ́mọ̀ṣọ́ wọ́n fẹ́ rí ọkùnrin tó bẹ́ orí ẹlẹ́mọ̀ṣọ́	Normal	105
train_yoruba_02965	bí a bá wí tàì wí nípa nínífẹ̀ sí àṣà yorùbá àwọn aláìmọ̀kànmọ̀kan wọ́n á máa ní abọ̀rìṣà ni babaláwo ni	Abuse	105
test_yoruba_00070	"""o ti je dundunu . agba iya oshi😡 #endswat ##url ##url"	Abuse	54
train_yoruba_01326	èdùmàrè fún wa lómìnira tòótọ́ gbà wá lọ́wọ́ òmìnira àfẹnuní gbà wá lọ́wọ́ òmìnira oríahọ́n gbé nàìjíríà kúrò nínú omi ìnira ẹ kú ọdún òmìnira nàìjá	Normal	148
train_yoruba_00882	"""@username ko de ni dafun ayé e. oloribu weyrey oju igo. if na your papa and mama go vote nd dem shoot dem dere na ds same rubbish u go talk. omo alé"""	Abuse	150
train_yoruba_00775	mo ebí wọ́n ní ikú kì í pa ọmọ ẹtà lójúran àmọ́ àwọn apẹrannpakúpa tí ó kún igbó lóde òní ti pa ẹtà tán nígbó nítorí	Abuse	116
dev_yoruba_00549	"""iyawa kareemah🤣  omo wa ni gambari mi ilu ilorin🙌🏽"""	Normal	52
train_yoruba_02633	"""@username omo epe jatijati ti aye ti baje"""	Abuse	43
train_yoruba_00625	"""your tl is so quite like burial ground. eti lule danu 🙄 ##url"	Abuse	62
train_yoruba_01170	"""@username i thought he said he was only challenging the conduct of the election and not the candidate 😂😂😂 oti lule forever 😂"""	Abuse	126
train_yoruba_00178	"""@username gbpgbo yi omo ale oshi"""	Abuse	34
test_yoruba_00163	"""@username kitipa rachaganya, ara madu, ara gbagbuogi, nkinta rachaganyan, isi adigima, amam ijie ahun, han ihe merenu ijieku nheinieku, oloriburuku omo, alayebaje wa sofo danuni, ipob terrorist oni sorire omo ale"""	Abuse	214
test_yoruba_00565	"""@username oloriburuku omo ale jati jati!"""	Abuse	42
