pair_id,language,toxic_input,detox_output,prediction,sim,fl,is_copy,sta,j,model
am_12,am,አንተ ሽንታም መጀመሪያ አርፈህ አትቀመጥም ነካክተህ ስትኮረኮም እዬዬ አይሰራም። ከብት,መጀመሪያ ሌሎች አንተን እንዳይነኩህ፤ አንተም እነርሱን ማክበር ከዚያ ውጭ ያለው ነገር ተገቢነት የለውም,አንተ ሽንታም መጀመሪያ አርፈህ አትቀመጥም ነካክተህ ስትኮረኮም እዬዬ አይሰራም። ከብት,1.0000001,0.11514028179165461,True,1.0,0.7050468003336481,duplicate
am_13,am,አንተ ደንቆሮ የጠንቋይ ልጅ ጠላታችን እንደሆንክ ኣስተምረን እንነቃቸዋለን።,ወደጅ እንደልሆንን ኣስተምረን እንነቃቸዋለን።,አንተ ደንቆሮ የጠንቋይ ልጅ ጠላታችን እንደሆንክ ኣስተምረን እንነቃቸዋለን።,1.0,0.5665030106727291,True,1.0,0.8555010035575764,duplicate
am_14,am,አንች ዲቃላ ሞናሊዛ ላይ የደረሰው ግፍ ባንቺ እና በልጆችሽ ፤በእህትሽ ፤ቤተሰቦችሽ ይድረስሽ ቢያንስ አንቺ ሴት ነሽ ቆሻሻ።,በሞናሊዛ ላይ የደረሰው ግፍ ባንቺ እና ቤተሰቦችሽ ቢደርስስ,አንች ዲቃላ ሞናሊዛ ላይ የደረሰው ግፍ ባንቺ እና በልጆችሽ ፤በእህትሽ ፤ቤተሰቦችሽ ይድረስሽ ቢያንስ አንቺ ሴት ነሽ ቆሻሻ።,1.0,0.5799717686126283,True,1.0,0.8599905895375427,duplicate
am_15,am,አንድ ነገር ይገርመኛል ኑሮን ለማሸነፍ ነብሱን አሰይዞ በባህር አረብ ሀገር የገባውን ምሰኪን አሸባሪ ብሉ ሰቃዩንይሰቃይ ብሎ የፈረደበት የሀገር መሪ እንዴት ነው መሪ ይሆነኛል በየ,አንድ ነገር ይገርመኛል ኑሮን ለማሸነፍ ነብሱን አሰይዞ በባህር አረብ ሀገር የገባውን ምሰኪን አታስፈልግም ብሎ የረሳውን መሪ እንዴት ነው መሪ ይሆነኛል በየ,አንድ ነገር ይገርመኛል ኑሮን ለማሸነፍ ነብሱን አሰይዞ በባህር አረብ ሀገር የገባውን ምሰኪን አሸባሪ ብሉ ሰቃዩንይሰቃይ ብሎ የፈረደበት የሀገር መሪ እንዴት ነው መሪ ይሆነኛል በየ,1.0,0.788389813115341,True,1.0,0.929463271038447,duplicate
am_16,am,አንገትህ ድንጋይ ተሸክሞ መዞሩ ብቻ ነው የሚያሳዝነኝ። ሌላውስ እዳው ገብስ ነው። ቆማጣ,አንገትህ ምስል ተሸክሞ መዞሩ ብቻ ነው የሚያሳዝነኝ። ሌላውስ እዳው ገብስ ነው,አንገትህ ድንጋይ ተሸክሞ መዞሩ ብቻ ነው የሚያሳዝነኝ። ሌላውስ እዳው ገብስ ነው። ቆማጣ,1.0,0.8242288136649941,True,1.0,0.9414096045549981,duplicate
am_17,am,ኤጭ ዘረኛ ሆንክ አንተም ግን አልታወቀህም መሰለኝ,አንተም ወገንተኛ ሆንክ መሰለኝ ግን አልታወቀህም መሰለኝ,ኤጭ ዘረኛ ሆንክ አንተም ግን አልታወቀህም መሰለኝ,1.0,0.528656643414935,True,1.0,0.8428855478049783,duplicate
am_18,am,እኔ እያሰብኩ ያለሁት እንደ መንጌ ሽሉክ ብለህ እንዳታመልጥብን ብቻ ነው::,አንዳንድ ጊዜ እንደመንጌ ድንገት ተነስተህ ልትሄድ እንደምትችል አስባለሁ,እኔ እያሰብኩ ያለሁት እንደ መንጌ ሽሉክ ብለህ እንዳታመልጥብን ብቻ ነው::,1.0000001,0.1538701340558926,True,1.0,0.7179567510883941,duplicate
am_19,am,ክቡር ጠ/ሚ የአማራን ፋኖና የአማራ ሚሊሻን እንዲሁም የልዩ ሀይሉን ውለታ ወዴት ጥለኸው ነው ?,ክቡር ጠ/ሚ የአማራን ፋኖና የአማራ ሚሊሻን እንዲሁም የልዩ ሀይሉን ውለታ እንዴት ልትመልሰው ነው ?,ክቡር ጠ/ሚ የአማራን ፋኖና የአማራ ሚሊሻን እንዲሁም የልዩ ሀይሉን ውለታ ወዴት ጥለኸው ነው ?,1.0000001,0.7798983211993975,True,1.0,0.9266328134695624,duplicate
am_20,am,የHighschool ዳይሬክተራችንን ሚስቱ 12 ሲሆን ከጨብሲ ቤት እንዴት እያብጠለጠለች ትወስደው እንደነበረ አይረሳኝም ??,የHighschool ዳይሬክተራችንን ብዙ ሚስቶች የበበሩት  ሲሆን አንዷ ከመዝናኛ ቤት እንዴት እያብጠለጠለች ትወስደው እንደነበረ አይረሳኝም ??,የHighschool ዳይሬክተራችንን ሚስቱ 12 ሲሆን ከጨብሲ ቤት እንዴት እያብጠለጠለች ትወስደው እንደነበረ አይረሳኝም ??,1.0000001,0.7053512427810658,True,1.0,0.9017837873301184,duplicate
am_21,am,የኢትዮጲያን ስደተኞች በስር እየተሰቃዩ በሳውድ እናተ ግን ደልቷችሁ ሽርርር ትላላችሁ ይገርማን በመቶ ሺ እሚቆጠር ኢትዮጲያዊያን እርቃናቼውን በብርድ በሙቀት በም,የኢትዮጲያን ስደተኞች በስር እየተሰቃዩ በሳውድ በመቶ ሺ እሚቆጠር ኢትዮጲያዊያን እየተጉዱ እናንተ ግን በሳውድ ይህን በማያሳይ ሆኔታ ነው የታያችሁት፡፡,የኢትዮጲያን ስደተኞች በስር እየተሰቃዩ በሳውድ እናተ ግን ደልቷችሁ ሽርርር ትላላችሁ ይገርማን በመቶ ሺ እሚቆጠር ኢትዮጲያዊያን እርቃናቼውን በብርድ በሙቀት በም,0.9999999,0.5468593997430639,True,1.0,0.8489530935112581,duplicate
am_22,am,ዲሞ ክራሲ ሳይገባህ ከኔ ቀድመህ እንደምትሞት 1001 እርግጠኛ ነኝ  የእንጨት ሽበት ሁላ,እኔ ዲሞክራሲን  ለመረዳት ከአንተ ወደ ሁላ እቀራለሁ ብዬ አላስብም,ዲሞ ክራሲ ሳይገባህ ከኔ ቀድመህ እንደምትሞት 1001 እርግጠኛ ነኝ  የእንጨት ሽበት ሁላ,1.0,0.14035016919084425,True,1.0,0.713450056396948,duplicate
am_23,am,ጅል ሁሉ ቀነኒሳ ሆቴል ያረፈው ሮጦ ለማምለጥ ነው ???,ትገርማላችሁ ቀነኒሳ ሆቴል ያረፈው ሮጦ ለማምለጥ ነው ???,ጅል ሁሉ ቀነኒሳ ሆቴል ያረፈው ሮጦ ለማምለጥ ነው ???,1.0000001,0.766791738869185,True,1.0,0.9222639526928248,duplicate
am_24,am,ገደል ግባ አንተ የህውሃት ሽንት ጨርቅ አጣቢ ድጋሚ 100ግዜ ነው ምነግርህ ግደል ግባ ሄደህ ለማያቅህ ታጠን,ዘወር በል ከዚህ የፈለከውን መሆን ትችላለህ አንተ የህዋሀት ደጋፊ,ገደል ግባ አንተ የህውሃት ሽንት ጨርቅ አጣቢ ድጋሚ 100ግዜ ነው ምነግርህ ግደል ግባ ሄደህ ለማያቅህ ታጠን,1.0000001,0.12887021810718005,True,1.0,0.7096234457721565,duplicate
am_25,am,ጥምብ ካድሬ መቸ ይሆን ህዝብ መረጣቸው የምትለው? ፊሽካ ተነፋ,የምትገርም የመንግስት አገልጋይ  መቸ ይሆን ህዝብ መረጣቸው የምትለው?,ጥምብ ካድሬ መቸ ይሆን ህዝብ መረጣቸው የምትለው? ፊሽካ ተነፋ,1.0,0.5110942304337671,True,1.0,0.837031410144589,duplicate
ar_26,ar,أنا أمريكي قوقازي، وهؤلاء الأغبياء ذوي الرؤوس المدببة الذين يواجهون تحديات معرفية لا يمثلونني بأي حال من الأحوال.,أنا أمريكي قوقازي، وهؤلاء الأشخاص الذين يواجهون تحديات معرفية لا يمثلونني بأي حال من الأحوال.,أنا أمريكي قوقازي، وهؤلاء الأغبياء ذوي الرؤوس المدببة الذين يواجهون تحديات معرفية لا يمثلونني بأي حال من الأحوال.,1.0000001,0.8776064841505247,True,1.0,0.959202201119938,duplicate
ar_27,ar,احصل على فكرة قبل أن تقدم تعليقات غبية.,احصل على فكرة قبل أن تقدم تعليقات غير مطلعة.,احصل على فكرة قبل أن تقدم تعليقات غبية.,1.0000001,0.7982966951921249,True,1.0,0.9327656048004714,duplicate
ar_28,ar,انها وعاء من الروث، وأنت تعرف ذلك .,هذا لا معنى له، كما تعلمون,انها وعاء من الروث، وأنت تعرف ذلك .,1.0,0.1346243418758398,True,1.0,0.7115414472919466,duplicate
ar_29,ar,بعض الروائح النتنة لا يمكن التخلص منها .,بعض الروائح لا يمكن التخلص منها .,بعض الروائح النتنة لا يمكن التخلص منها .,1.0,0.8509693290735502,True,1.0,0.9503231096911834,duplicate
ar_30,ar,جونز هو مهرج متبجح يعتقد انه يمكن شراء أي شيء يريد، بما في ذلك الشعبية.,جونز يعتقد أنه يستطيع شراء أي شيء يريده، بما في ذلك الشعبية.,جونز هو مهرج متبجح يعتقد انه يمكن شراء أي شيء يريد، بما في ذلك الشعبية.,1.0,0.6288955487348454,True,1.0,0.8762985162449485,duplicate
ar_31,ar,دعونا نستورد اللاجئين السوريين إلى ألمانيا أولاً.,دعونا نجلب اللاجئين السوريين إلى ألمانيا أولاً.,دعونا نستورد اللاجئين السوريين إلى ألمانيا أولاً.,1.0000002,0.846102469606839,True,1.0,0.9487009026751393,duplicate
ar_32,ar,ديانج.....سوليه......قفشه ومهزومين 1/0 سويسري متخلف امه كانت بتبيع زبدة في لوزان,ديانج.....سوليه......قفشه ومهزومين 1/0 سويسري امه كانت بتبيع زبدة في لوزان,ديانج.....سوليه......قفشه ومهزومين 1/0 سويسري متخلف امه كانت بتبيع زبدة في لوزان,1.0,0.9441183765860223,True,1.0,0.9813727921953408,duplicate
ar_33,ar,ستيفن كوك لة بصيرة ورؤية ثاقبة في الشرق الأوسط علشانة لايطيق قردوغان 😂,ستيفن كوك لة بصيرة ورؤية ثاقبة في الشرق الأوسط علشانة لايطيق أردوغان 😂,ستيفن كوك لة بصيرة ورؤية ثاقبة في الشرق الأوسط علشانة لايطيق قردوغان 😂,0.9999999,0.9359286767217173,True,1.0,0.9786428525041426,duplicate
ar_34,ar,شويه شراميط بيتحدفوا علينا يعم 😂 💔,شويه ناس بيتحدفوا علينا يعم 😂 💔,شويه شراميط بيتحدفوا علينا يعم 😂 💔,1.0,0.7435666612196941,True,1.0,0.9145222204065647,duplicate
ar_35,ar,عد إلى هنا يا كسول ياشيوعي!,عد إلى هنا يا كسول بامن تؤيد الشيوعية!,عد إلى هنا يا كسول ياشيوعي!,1.0,0.535437267978327,True,1.0,0.8451457559927756,duplicate
ar_36,ar,غير صحيح لان قردوغان في ورطه,غير صحيح لان أردوغان في ورطه,غير صحيح لان قردوغان في ورطه,1.0000002,0.821044046215671,True,1.0,0.9403480948780834,duplicate
ar_37,ar,قردوغان 🐒 لم يتدخل في ليبيا او سوريا وقطر لحمايتهم او الخفاظ على مواردهم فهذا حال كل بلد يتدخل فيه هذ…,أردوغان لم يتدخل في ليبيا او سوريا وقطر لحمايتهم او الخفاظ على مواردهم فهذا حال كل بلد يتدخل فيه هذ…,قردوغان 🐒 لم يتدخل في ليبيا او سوريا وقطر لحمايتهم او الخفاظ على مواردهم فهذا حال كل بلد يتدخل فيه هذ…,1.0,0.9524925832990211,True,1.0,0.984164194433007,duplicate
ar_38,ar,كلهم اولاد قحبه تكالبو على فلسطين والاسلام بشكل خاص,كلهم تكالبو على فلسطين والاسلام بشكل خاص,كلهم اولاد قحبه تكالبو على فلسطين والاسلام بشكل خاص,0.9999999,0.8733221365794978,True,1.0,0.9577740057900694,duplicate
ar_39,ar,لا تعتب عليه هيدا اسمه ابو صرماي,لا تعتب عليه هيدا اسمه ابو فلان,لا تعتب عليه هيدا اسمه ابو صرماي,1.0000001,0.8205355243162695,True,1.0,0.9401785478418531,duplicate
ar_40,ar,للجميع أصعب مهمه بحياتي اسكر سحاب فستان وحده دبه والمشكله تهدد ياويلك لو انقطع يامسلمه اتقي الله.,للجميع أصعب مهمه بحياتي اسكر سحاب فستان وحده سمينة والمشكله تهدد ياويلك لو انقطع يامسلمه اتقي الله.,للجميع أصعب مهمه بحياتي اسكر سحاب فستان وحده دبه والمشكله تهدد ياويلك لو انقطع يامسلمه اتقي الله.,1.0000001,0.9108655644216935,True,1.0,0.9702885612103277,duplicate
ar_41,ar,مدري مين جاب سيرة اليهود. يمكن لأنك غبي تعتقد إني تكلمت عن اليهود. ويمك…,مدري مين جاب سيرة اليهود. يمكن تعتقد إني تكلمت عن اليهود. ويمك…,مدري مين جاب سيرة اليهود. يمكن لأنك غبي تعتقد إني تكلمت عن اليهود. ويمك…,1.0000001,0.9221676855227006,True,1.0,0.9740559349106634,duplicate
ar_42,ar,من قال لك ايها المغفل ان الصحراويين لا يشبهوننا، من اين اتى المرابطون؟؟ الصحراء كانت ارضا خ…,من قال لك ايها الرجل ان الصحراويين لا يشبهوننا، من اين اتى المرابطون؟؟ الصحراء كانت ارضا خ…,من قال لك ايها المغفل ان الصحراويين لا يشبهوننا، من اين اتى المرابطون؟؟ الصحراء كانت ارضا خ…,1.0,0.9347626875118027,True,1.0,0.9782542291706009,duplicate
ar_43,ar,مهما اختلفت مع الاحداث والايام والناس ف #رابعه ف دا مش يديلك الحق انك ترضي باللي حصل ف اليوم دا إلا انك انسان متخلف…,مهما اختلفت مع الاحداث والايام والناس ف #رابعه ف دا مش يديلك الحق انك ترضي باللي حصل ف اليوم دا إلا انك انسان ساذج…,مهما اختلفت مع الاحداث والايام والناس ف #رابعه ف دا مش يديلك الحق انك ترضي باللي حصل ف اليوم دا إلا انك انسان متخلف…,1.0,0.9438156293904449,True,1.0,0.9812718764634817,duplicate
ar_44,ar,نحن قوم خاسرون ومفسدون .,نحن بلد من الناس غير الموهوبين.,نحن قوم خاسرون ومفسدون .,1.0000001,0.1294080649821168,True,1.0,0.7098027280638021,duplicate
ar_45,ar,هذا خارجي تكفيري. ويأتون بآثار مكذوبه ويتركون الاحاديث الصِحاح التي يفهمها البل…,هذا يكفر الناس . ويأتون بآثار مكذوبه ويتركون الاحاديث الصِحاح التي يفهمها البل…,هذا خارجي تكفيري. ويأتون بآثار مكذوبه ويتركون الاحاديث الصِحاح التي يفهمها البل…,1.0000001,0.8386653851608876,True,1.0,0.9462218347900592,duplicate
ar_46,ar,هذا يجب أن يكون أغبى وأفسد طريقة للمنافقة في تاريخ البشرية,يجب أن تكون هذه الطريقة الأكثر فسادا للمزايدة في تاريخ البشرية,هذا يجب أن يكون أغبى وأفسد طريقة للمنافقة في تاريخ البشرية,1.0,0.4349326561276003,True,1.0,0.8116442187092,duplicate
ar_47,ar,ههههههه كول هوا وزحط من هون,ههههههه أسكت وزحط من هون,ههههههه كول هوا وزحط من هون,1.0,0.6098905744526022,True,1.0,0.869963524817534,duplicate
ar_48,ar,ومع ذلك فقد دعمتم المهرج طوال الوقت الذي كان فيه أحد كبار الوزراء في الحكومة.,رغم ذلك كنت تدعمه طوال الوقت كان واحدا من كبار الوزراء,ومع ذلك فقد دعمتم المهرج طوال الوقت الذي كان فيه أحد كبار الوزراء في الحكومة.,0.9999999,0.4379033303433551,True,1.0,0.8126344037113552,duplicate
ar_49,ar,ياربي دخلك ؟ كس اختك واخت هيك ثورة,ياربي دخلك ؟ لهيك ثورة,ياربي دخلك ؟ كس اختك واخت هيك ثورة,1.0000002,0.6809076985931135,True,1.0,0.8936359790038976,duplicate
ar_50,ar,يحمار انت والحبتور كنتو مجتمعين في باريس قبل سنه في فندق الريتس ممكن تحكيلي كم دفعلك؟؟,انت والحبتور كنتو مجتمعين في باريس قبل سنه في فندق الريتس ممكن تحكيلي كم دفعلك؟؟,يحمار انت والحبتور كنتو مجتمعين في باريس قبل سنه في فندق الريتس ممكن تحكيلي كم دفعلك؟؟,1.0000001,0.9844858778673502,True,1.0,0.9948286656922133,duplicate
ar_51,ar,يختار الثاني عشان ما محد يقول عنه قزم,يختار الثاني عشان ما محد يقول عنه قصير,يختار الثاني عشان ما محد يقول عنه قزم,1.0,0.900698144051526,True,1.0,0.9668993813505087,duplicate
de_52,de,#FakeNews: Jetzt die übliche #Hetze der #MSM-Journaille gegen die #FPÖ in der #ZIB2 #orfsg17,#FakeNews: Jetzt die üblichen kritischen Berichte der #MSM-Journaille gegen die #FPÖ in der #ZIB2 #orfsg17,#FakeNews: Jetzt die übliche #Hetze der #MSM-Journaille gegen die #FPÖ in der #ZIB2 #orfsg17,1.0000001,0.7972797922742862,True,1.0,0.9324266371611919,duplicate
de_53,de,..du Suffschädel.....wir tolerieren bereits weitaus schlimmeres... !!,.....wir tolerieren bereits weitaus schlimmeres... !!,..du Suffschädel.....wir tolerieren bereits weitaus schlimmeres... !!,1.0,0.9380827477709937,True,1.0,0.9793609159236646,duplicate
de_54,de,@USER_1: @USER_2 @USER_0 Was für ein dummer Tweet!. Von diesen Typen kritisiert werden ist eine Ehre!. Die Rotfaschisten zittern!,@USER_1: @USER_2 @USER_0 Was für ein unüberlegter Tweet!. Von diesen Typen kritisiert werden ist eine Ehre!. Die Roten zittern!,@USER_1: @USER_2 @USER_0 Was für ein dummer Tweet!. Von diesen Typen kritisiert werden ist eine Ehre!. Die Rotfaschisten zittern!,1.0,0.8662730601436182,True,1.0,0.955424353381206,duplicate
de_55,de,Bin 1947 geboren und habe mit diesem ganzen Scheiß nichts am Hut! Basta!,Bin 1947 geboren und habe mit diesem ganzen Kram nichts am Hut! Basta!,Bin 1947 geboren und habe mit diesem ganzen Scheiß nichts am Hut! Basta!,1.0000001,0.8755151584020058,True,1.0,0.9585050925370985,duplicate
de_56,de,"Das einzige was @USER_1 bereut bedauert, dass er erwischt wurde.. Dieser Pädophile gehört eindeutig entsorgt...samt seiner Grünen Brut!!","Das einzige was @USER_1 bereut bedauert, dass er erwischt wurde.. Dieser Pädophile gehört eindeutig abgewählt...samt seiner Grünen Brut!!","Das einzige was @USER_1 bereut bedauert, dass er erwischt wurde.. Dieser Pädophile gehört eindeutig entsorgt...samt seiner Grünen Brut!!",1.0000001,0.9161456225802859,True,1.0,0.9720485805965251,duplicate
de_57,de,"Die Bevölkerung Europas wird ""weggezüchtet"" werden, wie einst die Neandertaler und hirnlose ""Prolle"" merken`s nicht einmal 😂😂😂","Die Bevölkerung Europas wird ""weggezüchtet"" werden, wie einst die Neandertaler und einige Personen merken`s nicht einmal 😂😂😂","Die Bevölkerung Europas wird ""weggezüchtet"" werden, wie einst die Neandertaler und hirnlose ""Prolle"" merken`s nicht einmal 😂😂😂",0.99999994,0.8524139097749567,True,1.0,0.9508046167234373,duplicate
de_58,de,"Die Zersetzung,die Vernichtung der Kultur,der Abschaum,hat immer nur einen Ursprung!","Die Zersetzung,die Vernichtung der Kultur,hat immer nur einen Ursprung!","Die Zersetzung,die Vernichtung der Kultur,der Abschaum,hat immer nur einen Ursprung!",1.0,0.9346681005062644,True,1.0,0.9782227001687548,duplicate
de_59,de,Die einzigen Nazis dir mir auffallen sind die öffentlich-rechtlichen mit ihrer Hetzpropaganda  gegen Trump und morgen sind es dann die Juden,Die einzigen Nazis dir mir auffallen sind die öffentlich-rechtlichen mit ihrer Propaganda gegen Trump und morgen sind es dann die Juden,Die einzigen Nazis dir mir auffallen sind die öffentlich-rechtlichen mit ihrer Hetzpropaganda  gegen Trump und morgen sind es dann die Juden,1.0000001,0.9618117780504924,True,1.0,0.9872706324199273,duplicate
de_60,de,Die öffentlich-rechtlichen sind Merkels Vasallen und unterstehen der Zensur Merkels!! Die Lügenpresse ebenfalls so wie SAT1 und RTL,Die öffentlich-rechtlichen sind Merkels Anhänger und unterstehen der Zensur Merkels!! Die Presse ebenfalls so wie SAT1 und RTL,Die öffentlich-rechtlichen sind Merkels Vasallen und unterstehen der Zensur Merkels!! Die Lügenpresse ebenfalls so wie SAT1 und RTL,1.0000001,0.8675146179245439,True,1.0,0.9558382457112778,duplicate
de_61,de,"Du weißt, dass du #geistesgestört bist, wenn deine größte Sorge ist von #linke n Clowns ""#Rassist"" od. ""#islamophob"" genannt zu werden","Du weißt, dass du #verwirrt bist, wenn deine größte Sorge ist von #linken ""#Rassist"" od. ""#islamophob"" genannt zu werden","Du weißt, dass du #geistesgestört bist, wenn deine größte Sorge ist von #linke n Clowns ""#Rassist"" od. ""#islamophob"" genannt zu werden",1.0,0.872689298935762,True,1.0,0.9575630996452539,duplicate
de_62,de,ES WIRD SICH NIEMALS WAS ÄNDERN ;AUF DIESER wELT ;WENN NICHT DIE ELITÄREN AUSGELÖSCHT WERDEN !!! Die uns nur versklaven !!!,ES WIRD SICH NIEMALS WAS ÄNDERN ;AUF DIESER wELT ;WENN NICHT DIE ELITÄREN ABGESCHAFFT WERDEN !!! Die uns nur unterdrücken !!!,ES WIRD SICH NIEMALS WAS ÄNDERN ;AUF DIESER wELT ;WENN NICHT DIE ELITÄREN AUSGELÖSCHT WERDEN !!! Die uns nur versklaven !!!,1.0,0.7890359295377871,True,1.0,0.9296786431792624,duplicate
de_63,de,"Es gibt auch Rentner die darauf angewiesen sind ,die den Cent 2-3mal umdrehen müssen bevor er ausgegeben wird ,anders ist es mit den Asylanten,die haben freie Fahrt!","Es gibt auch Rentner die darauf angewiesen sind ,die den Cent 2-3mal umdrehen müssen bevor er ausgegeben wird ,anders ist es mit den Asylbewerber,die haben freie Fahrt!","Es gibt auch Rentner die darauf angewiesen sind ,die den Cent 2-3mal umdrehen müssen bevor er ausgegeben wird ,anders ist es mit den Asylanten,die haben freie Fahrt!",1.0,0.9297424087213793,True,1.0,0.9765808029071265,duplicate
de_64,de,"Für dumm verkaufte und befundene DORFDEPPEN die auch glauben das Heiko Maas ein Demokrat ist !! Land halt,da dauerts!","Für dumm verkaufte und befundene DORFBEWOHNER die auch glauben das Heiko Maas ein Demokrat ist !! Land halt,da dauerts!","Für dumm verkaufte und befundene DORFDEPPEN die auch glauben das Heiko Maas ein Demokrat ist !! Land halt,da dauerts!",1.0,0.9016795773187796,True,1.0,0.9672265257729266,duplicate
de_65,de,Gesicht???? Was für ein Gesicht. Der hat nicht einmal einen Hals. Bei uns heißt so etwas Wutzekopp.,Gesicht???? Was für ein Gesicht. Der hat nicht einmal einen Hals.,Gesicht???? Was für ein Gesicht. Der hat nicht einmal einen Hals. Bei uns heißt so etwas Wutzekopp.,1.0,0.903554293274874,True,1.0,0.9678514310916246,duplicate
de_66,de,"Grüner Scheiss ,wer sitzt hat keine Rechte mehr!","Grüne ,wer sitzt hat keine Rechte mehr!","Grüner Scheiss ,wer sitzt hat keine Rechte mehr!",1.0,0.8690876876726752,True,1.0,0.9563625625575584,duplicate
de_67,de,In einer nicht #PoliticalCorrectness-geistesgestörten Welt würden sie dem #Invasoren-#Abschaum die Scheiße aus dem Hirn prügeln,In einer nicht #PoliticalCorrectness-gestörten Welt würden sie den neuankämmlingen die Flausen austreiben,In einer nicht #PoliticalCorrectness-geistesgestörten Welt würden sie dem #Invasoren-#Abschaum die Scheiße aus dem Hirn prügeln,1.0000001,0.6399523347249059,True,1.0,0.8799841513113984,duplicate
de_68,de,Kotz deine Propaganda wo anders aus. Hier bist du falsch.,Werde deine Propaganda wo anders los. Hier bist du falsch.,Kotz deine Propaganda wo anders aus. Hier bist du falsch.,1.0,0.8009137185997999,True,1.0,0.9336379061999333,duplicate
de_69,de,"Mensch, Kauder müsste sich doch bepissen vor lachen, wenn er über diese Lüge nachdenkt 😂😂😂","Mensch, Kauder müsste sich doch kaum halten können vor lachen, wenn er über diese Lüge nachdenkt 😂😂😂","Mensch, Kauder müsste sich doch bepissen vor lachen, wenn er über diese Lüge nachdenkt 😂😂😂",1.0000001,0.8149976891708525,True,1.0,0.9383326027933806,duplicate
de_70,de,Politiker von CDU CSU SPD sind eine große Gefahr für unser Land sie Posaunen in die Welt das DE 220.000 Invasoren aufnimmt + Familiennachzug,Politiker von CDU CSU SPD sind eine große Gefahr für unser Land sie Posaunen in die Welt das DE 220.000 Einwanderer aufnimmt + Familiennachzug,Politiker von CDU CSU SPD sind eine große Gefahr für unser Land sie Posaunen in die Welt das DE 220.000 Invasoren aufnimmt + Familiennachzug,1.0000001,0.8953690101359889,True,1.0,0.9651230431150929,duplicate
de_71,de,"Tusk wird in Polen als derjenige wahrgenommen, der Merkel in den Ar*** kriecht, war sich seiner ""Sache"" sicher u. verlor d. Wahl","Tusk wird in Polen als derjenige wahrgenommen, der Merkel gefallen will, war sich seiner ""Sache"" sicher u. verlor d. Wahl","Tusk wird in Polen als derjenige wahrgenommen, der Merkel in den Ar*** kriecht, war sich seiner ""Sache"" sicher u. verlor d. Wahl",1.0000002,0.8535442431790559,True,1.0,0.9511814938658784,duplicate
de_72,de,Weit und breit kein Neger.,Weit und breit kein Schwarzer.,Weit und breit kein Neger.,1.0,0.6332165907095999,True,1.0,0.8777388635698666,duplicate
de_73,de,Wen Interessiert schon was der kleine Wicht ruft. Jerusalem ist die Hauptstadt Israels. Basta.,Wen Interessiert schon was er ruft. Jerusalem ist die Hauptstadt Israels. Basta.,Wen Interessiert schon was der kleine Wicht ruft. Jerusalem ist die Hauptstadt Israels. Basta.,1.0,0.9062166431583891,True,1.0,0.9687388810527965,duplicate
de_74,de,"Widerlich, dieser Schmidt. Ohne Rücksicht auf die Bienen. Dieses. Stück Gewissenlosigkeit muss abgewählt und davongejagt werden.","Ärgerlich, dieser Schmidt. Ohne Rücksicht auf die Bienen. Diese Person muss abgewählt werden.","Widerlich, dieser Schmidt. Ohne Rücksicht auf die Bienen. Dieses. Stück Gewissenlosigkeit muss abgewählt und davongejagt werden.",1.0,0.7820852805558154,True,1.0,0.9273617601852718,duplicate
de_75,de,und was hat der Gabriel damals Versprochen ? Verlogen ist das Pack.Nie wieder SPD,und was hat der Gabriel damals Versprochen ? Verlogen sind sie.Nie wieder SPD,und was hat der Gabriel damals Versprochen ? Verlogen ist das Pack.Nie wieder SPD,1.0,0.8492485654827998,True,1.0,0.9497495218276,duplicate
de_76,de,von der Leyen sollte endlich entsorgt werden! #RausAusDemKabinett #illner,von der Leyen sollte endlich ersetzt werden! #RausAusDemKabinett #illner,von der Leyen sollte endlich entsorgt werden! #RausAusDemKabinett #illner,1.0000001,0.8821278698135819,True,1.0,0.9607093296742905,duplicate
de_77,de,weil es Ihre Meinung ist - 😂😂wie Blöd muss man sein 🙈🙈🙈,weil es Ihre Meinung ist - 😂😂,weil es Ihre Meinung ist - 😂😂wie Blöd muss man sein 🙈🙈🙈,1.0000001,0.8294736980113103,True,1.0,0.9431579390735333,duplicate
en_78,en,"(Damn it, I forgot to log in. -Brab)","(Oops, I forgot to log in. -Brab)","(Damn it, I forgot to log in. -Brab)",1.0,0.7881904121454731,True,1.0,0.929396804048491,duplicate
en_79,en,Bin Laden and his 19 so-called hijackers were patsies.,Bin Laden and his 19 so-called hijackers were not the smartest people.,Bin Laden and his 19 so-called hijackers were patsies.,1.0000001,0.6819855363939235,True,1.0,0.8939952185344043,duplicate
en_80,en,"I just watched this guy on TED, and he is fucking epic.","I just watched this guy on TED, and he is really epic.","I just watched this guy on TED, and he is fucking epic.",1.0000001,0.7840972512361039,True,1.0,0.9280324568151311,duplicate
en_81,en,I'll bet 80% of what she did was rubbish,I'll bet 80% of what she did was not useful,I'll bet 80% of what she did was rubbish,1.0,0.732556597962875,True,1.0,0.9108521993209583,duplicate
en_82,en,Only a moron would think so.,Only a not clever person would think so.,Only a moron would think so.,0.99999994,0.5317913670297333,True,1.0,0.8439304358083629,duplicate
en_83,en,THIS MAN SHOULD BE SHOT FOR WAR CRIMES AND MURDER,This man should be punished severely for war crimes and murder,THIS MAN SHOULD BE SHOT FOR WAR CRIMES AND MURDER,1.0,0.0033602150537634413,True,1.0,0.6677867383512545,duplicate
